B.Code,A.Level.Name,D.Item,D.Type,D.Amount,D.Unit.Amount,D.Unit.Time,D.Unit.Animals,DC.Is.Dry,D.Ad.lib,D.Item.Group,Source,Units,T.Animals,Out.WG.Start,Out.WG.Unit,basal_intake_status,Prediction_Source,Prediction_Source.from_AName,from_feed_intake,T.Name,T.Control
EM1070,Treatment T4,Minerals and Vitamins Mix,Supplement,0.019505999999999996,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Fluted Pumpkin Leaves Dried Ground,Crop Product,0.48765,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Wheat Offal,Crop Byproduct,0.9753,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Oyster Shells,Animal Byproduct,0.09752999999999999,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Fish Ground,Animal,0.19505999999999998,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Methionine,Supplement,0.019505999999999996,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Bone Ground,Animal Byproduct,0.11703599999999999,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Soybean,Crop Product,0.06502,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Maize,Crop Product,3.0559399999999997,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Groundnut Cake,Crop Byproduct,0.9492919999999999,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Lysine,Supplement,0.016255,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1070,Treatment T4,Salt,Other Ingredients,0.016255,g,day,individual,Yes,NA,Starter T4,camel,%;day;individual,10,0.032100000000000004,kg,NA,NA,NA,FALSE,Treatment T4,no
EM1072,Control CA,Maize Ground,Crop Product,33.462,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.46,kg,NA,NA,NA,FALSE,Control CA,yes
EM1072,Control CA,Cowpea Husk,Crop Byproduct,36.8082,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.46,kg,NA,NA,NA,FALSE,Control CA,yes
EM1072,Control CA,Wheat Offal,Crop Byproduct,55.77,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.46,kg,NA,NA,NA,FALSE,Control CA,yes
EM1072,GB,Wheat Offal,Crop Byproduct,56.2966,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.25,kg,NA,NA,NA,FALSE,GB,no
EM1072,GB,Maize Ground,Crop Product,33.538399999999996,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.25,kg,NA,NA,NA,FALSE,GB,no
EM1072,GB,Cowpea Husk,Crop Byproduct,40.7252,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.25,kg,NA,NA,NA,FALSE,GB,no
EM1072,GB,Garlic Oil,Crop Product,4.7912,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.25,kg,NA,NA,NA,FALSE,GB,no
EM1072,GC,Cowpea Husk,Crop Byproduct,52.6085,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.63,kg,NA,NA,NA,FALSE,GC,no
EM1072,GC,Wheat Offal,Crop Byproduct,70.6457,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.63,kg,NA,NA,NA,FALSE,GC,no
EM1072,GC,Maize Ground,Crop Product,39.0806,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.63,kg,NA,NA,NA,FALSE,GC,no
EM1072,GC,Garlic Oil,Crop Product,7.5155,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.63,kg,NA,NA,NA,FALSE,GC,no
EM1072,GD,Maize Ground,Crop Product,39.074400000000004,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.45,kg,NA,NA,NA,FALSE,GD,no
EM1072,GD,Cowpea Husk,Crop Byproduct,58.6116,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.45,kg,NA,NA,NA,FALSE,GD,no
EM1072,GD,Garlic Oil,Crop Product,9.768600000000001,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.45,kg,NA,NA,NA,FALSE,GD,no
EM1072,GD,Wheat Offal,Crop Byproduct,76.5207,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,6.45,kg,NA,NA,NA,FALSE,GD,no
EM1072,GE,Urea,Supplement,2.5858,g,day,individual,Yes,Yes,Base,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Mineral Mix,Supplement,3.8787,g,day,individual,Yes,Yes,Base,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Wheat Offal,Crop Byproduct,60.766299999999994,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Maize Ground,Crop Product,28.443799999999996,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Cowpea Haulm,Crop Byproduct,25.857999999999997,g,day,individual,Yes,Yes,Base,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Garlic Oil,Crop Product,9.0503,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Cowpea Husk,Crop Byproduct,47.8373,g,day,individual,Yes,Yes,NA,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Salt,Other Ingredients,2.5858,g,day,individual,Yes,Yes,Base,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1072,GE,Maize,Crop Product,77.574,g,day,individual,Yes,Yes,Base,camel,g/kg;day;individual,2,7.18,kg,NA,NA,NA,FALSE,GE,no
EM1073,GKA,Sorghum Straw Crushed Dried Fermented,Crop Byproduct,17.587680000000002,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.99,kg,NA,NA,NA,FALSE,GKA,yes
EM1073,GKA,Groundnut Hull Crushed Dried,Crop Byproduct,3.19776,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.99,kg,NA,NA,NA,FALSE,GKA,yes
EM1073,GKB,Sorghum Straw Crushed Dried Fermented,Crop Byproduct,12.90456,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.12,kg,NA,NA,NA,FALSE,GKB,no
EM1073,GKB,Groundnut Hull Crushed Dried,Crop Byproduct,4.301520000000001,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.12,kg,NA,NA,NA,FALSE,GKB,no
EM1073,GKB,Garcinia kola Seeds Dried Ground,Forage Plants,1.43384,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.12,kg,NA,NA,NA,FALSE,GKB,no
EM1073,GKC,Sorghum Straw Crushed Dried Fermented,Crop Byproduct,9.53624,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,6.87,kg,NA,NA,NA,FALSE,GKC,no
EM1073,GKC,Garcinia kola Seeds Dried Ground,Forage Plants,2.72464,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,6.87,kg,NA,NA,NA,FALSE,GKC,no
EM1073,GKC,Groundnut Hull Crushed Dried,Crop Byproduct,5.44928,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,6.87,kg,NA,NA,NA,FALSE,GKC,no
EM1073,GKD,Sorghum Straw Crushed Dried Fermented,Crop Byproduct,6.919600000000001,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Calcium Phosphate,Supplement,1.38392,g,day,individual,Yes,NA,Base,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Vitamin Mix,Supplement,0.69196,g,day,individual,Yes,NA,Base,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Garcinia kola Seeds Dried Ground,Forage Plants,4.15176,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Brewers Grain Dried,Crop Byproduct,20.7588,g,day,individual,Yes,NA,Base,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Groundnut Hull Crushed Dried,Crop Byproduct,6.919600000000001,g,day,individual,Yes,NA,NA,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Megathyrsus maximus,Forage Plants,103.794,g,day,individual,Yes,NA,Base,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Salt,Other Ingredients,0.69196,g,day,individual,Yes,NA,Base,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1073,GKD,Wheat Offal,Crop Byproduct,27.678400000000003,g,day,individual,Yes,NA,Base,camel,% Diet;day;individual,2,7.52,kg,NA,NA,NA,FALSE,GKD,no
EM1074,RSM2,Unspecified Molasses,Crop Byproduct,16.145,g,day,individual,Yes,NA,NA,camel,%;day;individual,3,18.27,kg,NA,NA,NA,FALSE,RSM2,no
EM1074,RSM3,Rice Straw Dried Urea Treated,Crop Byproduct,800,g,day,individual,Yes,NA,Base,camel,g;day;individual,3,18.27,kg,NA,NA,NA,FALSE,RSM3,no
EM1074,RSM3,Unspecified Molasses,Crop Byproduct,34.45,g,day,individual,Yes,NA,NA,camel,%;day;individual,3,18.27,kg,NA,NA,NA,FALSE,RSM3,no
EM1075,Control,Salt,Other Ingredients,5,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Soybean Ground,Crop Product,20,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Bicarbonate of Soda,Other Ingredients,0.5,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Vitamin AD3E,Supplement,0.5,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Cotton Seed Ground,Crop Byproduct,115,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Wheat Bran,Crop Byproduct,100,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Trifolium alexandrinum,Forage Plants,500,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Maize,Crop Product,177.5,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Mineral Mix,Supplement,1.5,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Olive Cake Dried,Crop Byproduct,75,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,Control,Dicalcium Phosphate,Supplement,5,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,Control,yes
EM1075,MSO,Moringa oleifera Seed Oil,Forage Plants,10,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Bicarbonate of Soda,Other Ingredients,0.495,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Olive Cake Dried,Crop Byproduct,74.25,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Mineral Mix,Supplement,1.485,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Cotton Seed Ground,Crop Byproduct,113.85,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Dicalcium Phosphate,Supplement,4.95,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Trifolium alexandrinum,Forage Plants,495,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Soybean Full Fat Ground,Crop Product,19.8,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Maize,Crop Product,175.725,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Wheat Bran,Crop Byproduct,99,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Vitamin AD3E,Supplement,0.495,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1075,MSO,Salt,Other Ingredients,4.95,g/kg,day,individual,Yes,NA,NA,camel,g/kg;day;individual,7,51,kg,NA,NA,NA,FALSE,MSO,no
EM1076,CFM T1,Wheat Bran,Crop Byproduct,66.9665,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T1,yes
EM1076,CFM T1,Cotton Seed Ground,Crop Byproduct,45.537220000000005,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T1,yes
EM1076,CFM T1,Maize,Crop Product,104.46773999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T1,yes
EM1076,CFM T2,Maize,Crop Product,92.9502,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T2,no
EM1076,CFM T2,Wheat Bran,Crop Byproduct,61.081559999999996,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T2,no
EM1076,CFM T2,Mango Seed Kernel Dried Ground,Crop Byproduct,13.278599999999997,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T2,no
EM1076,CFM T2,Cotton Seed Ground,Crop Byproduct,47.80296,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T2,no
EM1076,CFM T3,Maize,Crop Product,87.99714,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T3,no
EM1076,CFM T3,Cotton Seed Ground,Crop Byproduct,50.66501999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T3,no
EM1076,CFM T3,Wheat Bran,Crop Byproduct,50.66501999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T3,no
EM1076,CFM T3,Mango Seed Kernel Dried Ground,Crop Byproduct,26.665799999999997,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T3,no
EM1076,CFM T4,Wheat Bran,Crop Byproduct,47.502,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Soybean Ground,Crop Product,26.389999999999997,g,day,individual,Yes,NA,Base,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Cotton Seed Ground,Crop Byproduct,50.141,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Unspecified Molasses,Crop Byproduct,13.194999999999999,g,day,individual,Yes,NA,Base,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Lime,Supplement,5.278,g,day,individual,Yes,NA,Base,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Maize,Crop Product,63.33599999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Salt,Other Ingredients,3.9584999999999995,g,day,individual,Yes,NA,Base,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Mineral Mix,Supplement,1.3195,g,day,individual,Yes,NA,Base,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1076,CFM T4,Mango Seed Kernel Dried Ground,Crop Byproduct,52.779999999999994,g,day,individual,Yes,NA,NA,camel,%;day;individual,5,41.5,kg,NA,NA,NA,FALSE,CFM T4,no
EM1077,Ration1,Trifolium alexandrinum Dried,Forage Plants,818.75,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,TRUE,Ration1,yes
EM1077,Ration1,Cotton Seed Cake Decorticated,Crop Byproduct,239.75,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration1,Maize Grain,Crop Product,171.25,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration1,Lime,Supplement,13.700000000000003,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration1,Unspecified Molasses,Crop Byproduct,34.25,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration1,Salt,Other Ingredients,10.275,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration1,Minerals and Vitamins Mix,Supplement,10.275,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration1,Wheat Bran,Crop Byproduct,205.50000000000003,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,28.34,kg,NA,NA,NA,FALSE,Ration1,yes
EM1077,Ration2,Trifolium alexandrinum Dried,Forage Plants,830,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,TRUE,Ration2,no
EM1077,Ration2,Minerals and Vitamins Mix,Supplement,7.81875,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration2,Unspecified Molasses,Crop Byproduct,26.0625,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration2,Citrus Pulp Alkali Treated Dried Fermented,Crop Byproduct,180,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,TRUE,Ration2,no
EM1077,Ration2,Maize Grain,Crop Product,130.3125,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration2,Lime,Supplement,10.424999999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration2,Salt,Other Ingredients,7.81875,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration2,Cotton Seed Cake Decorticated,Crop Byproduct,182.4375,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration2,Wheat Bran,Crop Byproduct,156.375,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,31.17,kg,NA,NA,NA,FALSE,Ration2,no
EM1077,Ration3,Trifolium alexandrinum Dried,Forage Plants,848,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,TRUE,Ration3,no
EM1077,Ration3,Maize Grain,Crop Product,86.25,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1077,Ration3,Wheat Bran,Crop Byproduct,103.5,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1077,Ration3,Salt,Other Ingredients,5.174999999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1077,Ration3,Citrus Pulp Alkali Treated Dried Fermented,Crop Byproduct,365,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,TRUE,Ration3,no
EM1077,Ration3,Unspecified Molasses,Crop Byproduct,17.249999999999996,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1077,Ration3,Lime,Supplement,6.8999999999999995,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1077,Ration3,Cotton Seed Cake Decorticated,Crop Byproduct,120.74999999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1077,Ration3,Minerals and Vitamins Mix,Supplement,5.174999999999999,g,day,individual,Yes,NA,NA,camel,%;day;individual,8,32.38,kg,NA,NA,NA,FALSE,Ration3,no
EM1078,Group T1,Cheka Residue,Preformulated Feed,1800,ml,day,individual,No,NA,NA,camel,ml;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T1,no
EM1078,Group T2,Cheka Residue,Preformulated Feed,600,ml,day,individual,No,NA,NA,camel,ml;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T2,no
EM1078,Group T2,Wheat Bran,Crop Byproduct,132,g,day,individual,Yes,NA,NA,camel,g;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T2,no
EM1078,Group T3,Wheat Bran,Crop Byproduct,68,g,day,individual,Yes,NA,NA,camel,g;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T3,no
EM1078,Group T3,Cheka Residue,Preformulated Feed,1200,ml,day,individual,No,NA,NA,camel,ml;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T3,no
EM1078,Group T4,Noug Seed Cake,Crop Byproduct,100,g,day,individual,Yes,NA,Base,camel,g;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T4,no
EM1078,Group T4,Wheat Bran,Crop Byproduct,200,g,day,individual,Yes,NA,NA,camel,g;day;individual,4,18.6,kg,NA,NA,NA,FALSE,Group T4,no
EM1079,T1,Salt,Other Ingredients,500,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,316.5,kg,NA,NA,NA,FALSE,T1,yes
EM1079,T1,Wheat Offal,Crop Byproduct,47530,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,316.5,kg,NA,NA,NA,FALSE,T1,yes
EM1079,T1,Cotton Seed Cake,Crop Byproduct,15840,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,316.5,kg,NA,NA,NA,FALSE,T1,yes
EM1079,T1,Bone Ground,Animal Byproduct,2500,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,316.5,kg,NA,NA,NA,FALSE,T1,yes
EM1079,T1,Sorghum Grain,Crop Product,32119.999999999996,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,316.5,kg,NA,NA,NA,FALSE,T1,yes
EM1079,T1,Dicalcium Phosphate,Supplement,2500,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,316.5,kg,NA,NA,NA,FALSE,T1,yes
EM1079,T2,Groundnut Haulm,Crop Byproduct,33326.700000000004,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T2,Wheat Offal,Crop Byproduct,31845.1,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T2,Dicalcium Phosphate,Supplement,1675,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T2,Cotton Seed Cake,Crop Byproduct,10612.8,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T2,Bone Ground,Animal Byproduct,1675,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T2,Sorghum Grain,Crop Product,21520.399999999998,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T2,Salt,Other Ingredients,335,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,317.75,kg,NA,NA,NA,FALSE,T2,no
EM1079,T3,Bone Ground,Animal Byproduct,1250,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
EM1079,T3,Sorghum Grain,Crop Product,16059.999999999998,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
EM1079,T3,Cotton Seed Cake,Crop Byproduct,7920,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
EM1079,T3,Salt,Other Ingredients,250,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
EM1079,T3,Dicalcium Phosphate,Supplement,1250,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
EM1079,T3,Groundnut Haulm,Crop Byproduct,50495,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
EM1079,T3,Wheat Offal,Crop Byproduct,23765,g,experiment,individual,Yes,NA,NA,camel,g;experiment;individual,4,318,kg,NA,NA,NA,FALSE,T3,no
