"","B.Code","A.Level.Name","diet_intake_kg","Source"
"2354","AG0018","MFM",0.0438571428571429,"sum_ingredients"
"2355","AG0018","NP",0.0428571428571429,"sum_ingredients"
"2356","AG0018","UTS",1.04285714285714,"sum_ingredients"
"2357","AG0050","CPL",0.1,"sum_ingredients"
"2358","AG0050","CSH",0.1,"sum_ingredients"
"2359","AG0050","CST",0.1,"sum_ingredients"
"2360","AG0050","CTB",0.1,"sum_ingredients"
"2361","AG0050","Control",0.1,"sum_ingredients"
"2362","AG0087","Control",0.1,"sum_ingredients"
"2363","AG0087","Direct boiling DF 1.5%",0.0965,"sum_ingredients"
"2364","AG0087","Direct boiling DF 3.5%",0.1,"sum_ingredients"
"2365","AG0087","Direct boiling DF 5%",0.1035,"sum_ingredients"
"2366","AG0087","Indirect boiling DF 1.5%",0.0965,"sum_ingredients"
"2367","AG0087","Indirect boiling DF 3.5%",0.09997,"sum_ingredients"
"2368","AG0087","Indirect boiling DF 5%",0.1035,"sum_ingredients"
"2369","AG0087","Roasted DF 1.5%",0.1,"sum_ingredients"
"2370","AG0087","Roasted DF 3.5%",0.1,"sum_ingredients"
"2371","AG0087","Roasted DF 5%",0.1,"sum_ingredients"
"2372","AG0087","Sun dried DF 1.5%",0.1,"sum_ingredients"
"2373","AG0087","Sun dried DF 3.5%",0.1,"sum_ingredients"
"2374","AG0087","Sun dried DF 5%",0.1,"sum_ingredients"
"2375","AN0027","Control PDS",0.1,"sum_ingredients"
"2376","AN0027","R1",0.1125,"sum_ingredients"
"2377","AN0027","R2",0.1145,"sum_ingredients"
"2378","AN0029","T2 1.5%",0.1,"sum_ingredients"
"2379","AN0029","T3 2.5%",0.1,"sum_ingredients"
"2380","AN0058","PJP 0",0.0125,"sum_ingredients"
"2381","AN0058","PJP 10",0.0125,"sum_ingredients"
"2382","AN0058","PJP 20",0.0125,"sum_ingredients"
"2383","AN0058","PJP 30",0.0125,"sum_ingredients"
"2384","BO1016","InHay",0.1,"sum_ingredients"
"2385","BO1018","FAY +ve",0.005,"sum_ingredients"
"2386","BO1020","Control group",0.0142857142857143,"sum_ingredients"
"2387","BO1020","Moringa leaves group",0.0142857142857143,"sum_ingredients"
"2388","BO1021","0% Nigella sativa",0.1,"sum_ingredients"
"2389","BO1021","100% Nigella sativa",0.1,"sum_ingredients"
"2390","BO1021","50% Nigella sativa",0.1,"sum_ingredients"
"2391","BO1036","100% (MLM +VLM)",0.519,"sum_ingredients"
"2392","BO1036","100% concentrate mix",0.3505,"sum_ingredients"
"2393","BO1036","25% NSC + 75% (MLM +VLM)",0.4893,"sum_ingredients"
"2394","BO1036","50% NSC+ 50% (MLM +VLM)",0.4095,"sum_ingredients"
"2395","BO1036","75% NSC+25% (MLM +VLM)",0.3803,"sum_ingredients"
"2396","BO1040","Control  group",0.1,"sum_ingredients"
"2397","BO1041","T1G (Forage)",1,"sum_ingredients"
"2398","BO1041","T2G (Concentrate)",1,"sum_ingredients"
"2399","BO1041","T3G (Urea Molasses)",1,"sum_ingredients"
"2400","BO1047","EM treated RH",0.1,"sum_ingredients"
"2401","BO1047","EM treated SCB",0.1,"sum_ingredients"
"2402","BO1047","Tv treated RH",0.1,"sum_ingredients"
"2403","BO1047","Tv treated SCB",0.1,"sum_ingredients"
"2404","BO1047","Untreated RH",0.1,"sum_ingredients"
"2405","BO1047","Untreated SCB",0.1,"sum_ingredients"
"2406","BO1059","Control Diet",0.003205,"sum_ingredients"
"2407","BO1059","SBLS with 0.3% urea",0.0134,"sum_ingredients"
"2408","BO1059","SBLS with 0.6% urea",0.0164,"sum_ingredients"
"2409","BO1066","Control",1.188,"sum_ingredients"
"2410","BO1066","RRF",1.17,"sum_ingredients"
"2411","BO1066","RRS",1.2,"sum_ingredients"
"2412","BO1072","HPF",2.8,"sum_ingredients"
"2413","BO1072","LPF",2.8,"sum_ingredients"
"2414","BO1072","MPF",2.8,"sum_ingredients"
"2415","BO1073","100% BH",0.1,"sum_ingredients"
"2416","BO1073","25% CMH",0.1,"sum_ingredients"
"2417","BO1073","50% CMH",0.1,"sum_ingredients"
"2418","BO1073","75% CMH",0.1,"sum_ingredients"
"2419","BO1077","0 Groundnut haulms",0.1,"sum_ingredients"
"2420","BO1077","25 Groundnut haulms",0.102,"sum_ingredients"
"2421","BO1077","50 Groundnut haulms",0.104,"sum_ingredients"
"2422","BO1077","75 Groundnut haulms",0.105,"sum_ingredients"
"2423","BO1078","30R:70C",0.1,"sum_ingredients"
"2424","BO1078","40R:60C",0.1,"sum_ingredients"
"2425","BO1078","50R:50C",0.1,"sum_ingredients"
"2426","BO1078","60R:40C",0.0759,"sum_ingredients"
"2427","BO1083","0 CPLM",2.1,"sum_ingredients"
"2428","BO1083","10 CPLM",2.1,"sum_ingredients"
"2429","BO1083","20 CPLM",2.1,"sum_ingredients"
"2430","BO1083","30 CPLM",2.1,"sum_ingredients"
"2431","BO1086","10g coffee leaves",0.33,"sum_ingredients"
"2432","BO1086","15g coffee leaves",0.345,"sum_ingredients"
"2433","BO1086","20g coffee leaves",0.36,"sum_ingredients"
"2434","BO1086","5g coffee leaves",0.315,"sum_ingredients"
"2435","BO1089","A. africana",0.000204,"sum_ingredients"
"2436","BO1089","A. occidentale diet",0.000243,"sum_ingredients"
"2437","BO1089","A.barteri diet",0.000106,"sum_ingredients"
"2438","BO1089","M.indica diet",0.000248,"sum_ingredients"
"2439","BO1090","Diet 1",0.1,"sum_ingredients"
"2440","BO1090","Diet 2",0.1,"sum_ingredients"
"2441","BO1090","Diet 3",0.1,"sum_ingredients"
"2442","BO1090","Diet 4",0.1,"sum_ingredients"
"2443","BO1091","Diet 184 g/d",0.184,"sum_ingredients"
"2444","BO1091","Diet 368 g/d",0.368,"sum_ingredients"
"2445","BO1091","Diet 552 g/d",0.552,"sum_ingredients"
"2446","BO1097","0% Alfafa",0.1,"sum_ingredients"
"2447","BO1097","100% Alfafa",0.1,"sum_ingredients"
"2448","BO1097","25% Alfafa",0.1,"sum_ingredients"
"2449","BO1097","50% Alfafa",0.1,"sum_ingredients"
"2450","BO1097","75% Alfafa",0.1,"sum_ingredients"
"2451","BO1098","0 CRSCLM",1.1,"sum_ingredients"
"2452","BO1098","20 CRSCLM",1.1,"sum_ingredients"
"2453","BO1098","40 CRSCLM",1.1,"sum_ingredients"
"2454","BO1098","60 CRSCLM",1.1,"sum_ingredients"
"2455","CJ1002","Leucaena hay",0.1,"sum_ingredients"
"2456","CJ1002","OSCM",0.1,"sum_ingredients"
"2457","CJ1005","0AMF",0.1,"sum_ingredients"
"2458","CJ1005","15AMF",0.1,"sum_ingredients"
"2459","CJ1005","25AMF",0.1,"sum_ingredients"
"2460","CJ1005","5AMF",0.1,"sum_ingredients"
"2461","CJ1008","T1",0.1,"sum_ingredients"
"2462","CJ1008","T2",0.1,"sum_ingredients"
"2463","CJ1008","T3",0.1,"sum_ingredients"
"2464","CJ1008","T4",0.1,"sum_ingredients"
"2465","CJ1008","T5",0.1,"sum_ingredients"
"2466","CJ1009","Commercial fed",0.9985,"sum_ingredients"
"2467","CJ1009","DC20",0.9985,"sum_ingredients"
"2468","CJ1009","DC40",0.9985,"sum_ingredients"
"2469","CJ1009","DC60",0.999,"sum_ingredients"
"2470","CJ1009","VE20",0.9985,"sum_ingredients"
"2471","CJ1009","VE40",0.9985,"sum_ingredients"
"2472","CJ1009","VE60",0.9985,"sum_ingredients"
"2473","CJ1010","A. africana",0,"sum_ingredients"
"2474","CJ1010","A. finlbriata",0,"sum_ingredients"
"2475","CJ1010","A. sessilis",0,"sum_ingredients"
"2476","CJ1010","B. diffma",0,"sum_ingredients"
"2477","CJ1010","E. heterophylus",0,"sum_ingredients"
"2478","CJ1010","E. hirta",0,"sum_ingredients"
"2479","CJ1010","I. triloba",0,"sum_ingredients"
"2480","CJ1010","P. africana",0,"sum_ingredients"
"2481","CJ1010","P. amarus",0,"sum_ingredients"
"2482","CJ1010","S. acuta",0,"sum_ingredients"
"2483","CJ1010","S. cordifolia",0,"sum_ingredients"
"2484","CJ1010","T. diversifolia",0,"sum_ingredients"
"2485","CJ1010","T. fruticosum",0,"sum_ingredients"
"2486","CJ1010","T. prub",0,"sum_ingredients"
"2487","CJ1011","T1",0.1,"sum_ingredients"
"2488","CJ1011","T2",0.1,"sum_ingredients"
"2489","CJ1011","T3",0.1,"sum_ingredients"
"2490","CJ1011","T4",0.1,"sum_ingredients"
"2491","CJ1012","B",0.00972,"sum_ingredients"
"2492","CJ1012","C",0.011369,"sum_ingredients"
"2493","CJ1012","Control",0.0066625,"sum_ingredients"
"2494","CJ1013","1",1.2,"sum_ingredients"
"2495","CJ1013","2",1.6,"sum_ingredients"
"2496","CJ1013","3",1.8,"sum_ingredients"
"2497","CJ1014","Daniellia oliveri Leaf Meal 0",0.0333333333333333,"sum_ingredients"
"2498","CJ1014","Daniellia oliveri Leaf Meal 20",0.0333333333333333,"sum_ingredients"
"2499","CJ1014","Daniellia oliveri Leaf Meal 30",0.0333333333333333,"sum_ingredients"
"2500","CJ1014","Daniellia oliveri Leaf Meal 40",0.0333333333333333,"sum_ingredients"
"2501","CJ1018","Euclea cris",0,"sum_ingredients"
"2502","CJ1018","Searsia lanc",0,"sum_ingredients"
"2503","CJ1018","Searsia pyroid",0,"sum_ingredients"
"2504","DK0001","Forage Based",3.15,"sum_ingredients"
"2505","DK0001","Silage Based",3.6603,"sum_ingredients"
"2506","DK0001","commercial feed",0,"sum_ingredients"
"2507","DK0037","MCC",4,"sum_ingredients"
"2508","DK0037","MCM",4,"sum_ingredients"
"2509","EM1010","MSM",0.004,"sum_ingredients"
"2510","EM1019","Ration 1",1.6,"sum_ingredients"
"2511","EM1019","Ration 2",1.8,"sum_ingredients"
"2512","EM1049","Treatment T2",0.00014396,"sum_ingredients"
"2513","EM1049","Treatment T3",0.00018787,"sum_ingredients"
"2514","EM1049","Treatment T4",0.00022355,"sum_ingredients"
"2515","EM1075","Control",1,"sum_ingredients"
"2516","EM1075","MSO",1,"sum_ingredients"
"2517","EM1078","Group T1",1.9,"sum_ingredients"
"2518","EM1078","Group T2",0.832,"sum_ingredients"
"2519","EM1078","Group T3",1.368,"sum_ingredients"
"2520","EM1078","Group T4",0.3,"sum_ingredients"
"2521","EM1086","Control",0,"sum_ingredients"
"2522","EM1086","Dried",0.00018,"sum_ingredients"
"2523","EM1086","Ensiled",0.00023,"sum_ingredients"
"2524","EM1088","Group T2",3.11,"sum_ingredients"
"2525","EM1088","Group T3",3.12,"sum_ingredients"
"2526","EM1088","Group T4",3.13,"sum_ingredients"
"2527","EM1093","Treatment T1",0.00735,"sum_ingredients"
"2528","EM1093","Treatment T2",0.00735,"sum_ingredients"
"2529","EM1093","Treatment T3",0.00735,"sum_ingredients"
"2530","EM1094","Treatment T2",0.01,"sum_ingredients"
"2531","EM1094","Treatment T3",0.005,"sum_ingredients"
"2532","EM1106","BCD",0.1,"sum_ingredients"
"2533","EM1106","ED",0.1,"sum_ingredients"
"2534","EM1106","FPD",0.1,"sum_ingredients"
"2535","EM1108","Treatment  T1",0.0125,"sum_ingredients"
"2536","EM1108","Treatment  T2",0.0125,"sum_ingredients"
"2537","EM1108","Treatment  T3",0.0125,"sum_ingredients"
"2538","EO0027","CBS",2.01,"sum_ingredients"
"2539","EO0027","COC",2.01,"sum_ingredients"
"2540","EO0027","Reference diet",3.64166666666667e-11,"sum_ingredients"
"2541","EO0057","T1",0.0872423,"sum_ingredients"
"2542","EO0057","T2",0.0871823,"sum_ingredients"
"2543","EO0067","Supplements",2,"sum_ingredients"
"2544","EO0102","TD12",0.01700774,"sum_ingredients"
"2545","EO0102","TD6",0.01700544,"sum_ingredients"
"2546","EO0102","TD9",0.01700687,"sum_ingredients"
"2547","HK0008","20% Leucaena Goat",0.1,"sum_ingredients"
"2548","HK0008","80% Leucaena Sheep",0.1,"sum_ingredients"
"2549","HK0026","Diet 1",0.12170799,"sum_ingredients"
"2550","HK0026","Diet 2",0.12166311,"sum_ingredients"
"2551","HK0026","Diet 3",0.12170091,"sum_ingredients"
"2552","HK0026","Diet 4",0.12170142,"sum_ingredients"
"2553","HK0026","Diet 5",0.00154695,"sum_ingredients"
"2554","HK0033","0% Brewer's Grain",0.6,"sum_ingredients"
"2555","HK0033","15% Brewer's Grain",0.5896494,"sum_ingredients"
"2556","HK0033","30% Brewer's Grain",0.5793122,"sum_ingredients"
"2557","HK0033","45% Brewer's Grain",0.5690168,"sum_ingredients"
"2558","HK0033","60% Brewer's Grain",0.5586226,"sum_ingredients"
"2559","HK0086","Diet B",0.2,"sum_ingredients"
"2560","HK0086","Diet C",0.2,"sum_ingredients"
"2561","HK0086","Diet D",0.2,"sum_ingredients"
"2562","HK0098","10% Mango Diet",0.0895,"sum_ingredients"
"2563","HK0098","10% Palm Kernel Diet",0.0895,"sum_ingredients"
"2564","HK0098","20% Mango Diet",0.0895,"sum_ingredients"
"2565","HK0098","20% Palm Kernel Diet",0.0895,"sum_ingredients"
"2566","HK0098","30% Mango Diet",0.1195,"sum_ingredients"
"2567","HK0098","30% Palm Kernel Diet",0.1295,"sum_ingredients"
"2568","HK0098","Control Diet",0.0895,"sum_ingredients"
"2569","HK0099","0% Palm Kernel Meal",0.1,"sum_ingredients"
"2570","HK0099","10% Palm Kernel Meal",0.1,"sum_ingredients"
"2571","HK0099","15% Palm Kernel Meal",0.1,"sum_ingredients"
"2572","HK0099","20% Palm Kernel Meal",0.1,"sum_ingredients"
"2573","HK0099","25% Palm Kernel Meal",0.1,"sum_ingredients"
"2574","HK0099","30% Palm Kernel Meal",0.1,"sum_ingredients"
"2575","HK0102.1","Diet Con",0.09995,"sum_ingredients"
"2576","HK0102.1","PKM1",0.09995,"sum_ingredients"
"2577","HK0102.1","PKM2",0.09995,"sum_ingredients"
"2578","HK0102.1","PKM3",0.09995,"sum_ingredients"
"2579","HK0102.1","PKM4",0.09945,"sum_ingredients"
"2580","HK0102.1","PKM5",0.09895,"sum_ingredients"
"2581","HK0118","TM 4",0.995,"sum_ingredients"
"2582","HK0160","CP",0.995,"sum_ingredients"
"2583","HK0160","MC",0.995,"sum_ingredients"
"2584","HK0160","PP",0.995,"sum_ingredients"
"2585","HK0160","YM Con",0.995,"sum_ingredients"
"2586","HK0160","YP",0.995,"sum_ingredients"
"2587","HK0177","120ml FPLE",0.1,"sum_ingredients"
"2588","HK0177","30ml FPLE",0.1,"sum_ingredients"
"2589","HK0177","60ml FPLE",0.1,"sum_ingredients"
"2590","HK0177","90ml FPLE",0.1,"sum_ingredients"
"2591","HK0210","Chicken M1",0.1,"sum_ingredients"
"2592","HK0210","Chicken M2",0.1,"sum_ingredients"
"2593","HK0210","Chicken M3",0.1,"sum_ingredients"
"2594","HK0210","Diet Con",0.1,"sum_ingredients"
"2595","HK0228","Chicken meal sunflower oil cake",1,"sum_ingredients"
"2596","HK0228","No Crop byproducts diet",1,"sum_ingredients"
"2597","HK0250","Supplementation - calves",2.275,"sum_ingredients"
"2598","HK0250","Supplementation - dam",2.275,"sum_ingredients"
"2599","HK0260","Centro",0.30075,"sum_ingredients"
"2600","HK0260","Sirastro",0.30075,"sum_ingredients"
"2601","HK0260","Stover Con",0.30075,"sum_ingredients"
"2602","HK0260","Stylo",0.30075,"sum_ingredients"
"2603","HK0263","Diet Con Grazing",0,"sum_ingredients"
"2604","HK0263","Rotational1",0,"sum_ingredients"
"2605","HK0263","Rotational2",0,"sum_ingredients"
"2606","HK0270","Supplement Diet",22,"sum_ingredients"
"2607","HK0287","Conc Commercial",13.5,"sum_ingredients"
"2608","HK0287","Concentrate HM",16.5,"sum_ingredients"
"2609","HK0326","0 g/kg potato hash silage",1,"sum_ingredients"
"2610","HK0327.1","LH WH2 B1",1000,"sum_ingredients"
"2611","HK0328","Con",1,"sum_ingredients"
"2612","HK0337","T100 Concentrate",0.300234,"sum_ingredients"
"2613","HK0337","T66 Concentrate",0.3004125,"sum_ingredients"
"2614","HK0340","OH D1",0.4,"sum_ingredients"
"2615","HK0340","OH D2",0.68,"sum_ingredients"
"2616","HK0340","Pasture D3",0.4,"sum_ingredients"
"2617","HK0340","Pasture D4",0.68,"sum_ingredients"
"2618","HK0346","CM Bundle1",0.025,"sum_ingredients"
"2619","HK0346","CM Bundle2",0.025,"sum_ingredients"
"2620","HK0346","Con Diet Bundle1",0,"sum_ingredients"
"2621","HK0346","Con Diet Bundle3",0,"sum_ingredients"
"2622","HK0346","FHM Bundle2",0.025429,"sum_ingredients"
"2623","HK0346","FHM Bundle3",0.025429,"sum_ingredients"
"2624","HK0346","FM Bundle2",0.025421,"sum_ingredients"
"2625","HK0346","FM Bundle3",0.025421,"sum_ingredients"
"2626","HK0346","HM Bundle2",0.025185,"sum_ingredients"
"2627","HK0346","HM Bundle3",0.025185,"sum_ingredients"
"2628","JO1011","LL100",0.1,"sum_ingredients"
"2629","JO1011","LL50",0.05,"sum_ingredients"
"2630","JO1011","LL75",0.075,"sum_ingredients"
"2631","JO1011","MO40",0.04,"sum_ingredients"
"2632","JO1011","MO60",0.06,"sum_ingredients"
"2633","JO1011","MO80",0.08,"sum_ingredients"
"2634","JO1014","DMC40",0.14,"sum_ingredients"
"2635","JO1014","DMC80",0.18,"sum_ingredients"
"2636","JO1018","Control",0,"sum_ingredients"
"2637","JO1018","Feed 1",0.202,"sum_ingredients"
"2638","JO1018","Feed 2",0.202,"sum_ingredients"
"2639","JO1018","Feed 3",0.202,"sum_ingredients"
"2640","JO1021","Afzelia africa",0.000242,"sum_ingredients"
"2641","JO1021","Annona senegalensis",0.0002388,"sum_ingredients"
"2642","JO1021","Arachis hypogaea",0.0002271,"sum_ingredients"
"2643","JO1021","Ficus gnaphalocarpa",0.0002649,"sum_ingredients"
"2644","JO1021","Pericopsis laxiflo",0.0002081,"sum_ingredients"
"2645","JO1021","Pterocarpus erinace",0.0001918,"sum_ingredients"
"2646","JO1029","Feed 1",0.01271,"sum_ingredients"
"2647","JO1029","Feed 2",0.013268,"sum_ingredients"
"2648","JO1029","Feed 3",0.012798,"sum_ingredients"
"2649","JO1029","Feed 4",0.01532,"sum_ingredients"
"2650","JO1035","Fattening Ac Feed",0.5,"sum_ingredients"
"2651","JO1035","Fattening Ba Feed",0.5,"sum_ingredients"
"2652","JO1035","Suckling Ac Feed",0.3,"sum_ingredients"
"2653","JO1035","Suckling Ba Feed",0.4,"sum_ingredients"
"2654","JO1039.1","IQR Feed",0.00155,"sum_ingredients"
"2655","JO1049","P0M100 T5",0.45,"sum_ingredients"
"2656","JO1066","BC",0.14,"sum_ingredients"
"2657","JO1066","BC2A",2.14,"sum_ingredients"
"2658","JO1066","BC4A",4.14,"sum_ingredients"
"2659","JO1074","URS AL Adults",0.2,"sum_ingredients"
"2660","JO1074","URS FE Adults",0.2,"sum_ingredients"
"2661","JO1074","URS MO Adults",0.2,"sum_ingredients"
"2662","JO1074","URS SM Adults",0.2,"sum_ingredients"
"2663","JO1076","MSC MSM 1.25OMSS f",1,"sum_ingredients"
"2664","JO1076","MSC MSM 1.25OMSS g",1.0003,"sum_ingredients"
"2665","JO1076","MSC MSM 2.5OMSS f",0.90002,"sum_ingredients"
"2666","JO1076","MSC MSM 2.5OMSS g",1.00015,"sum_ingredients"
"2667","JO1076","MSC MSM 5OMSS f",1.0003,"sum_ingredients"
"2668","JO1076","MSC MSM 5OMSS g",1.01995,"sum_ingredients"
"2669","JO1076","MSC MSM f",1.0001,"sum_ingredients"
"2670","JO1076","MSC MSM g",1.0002,"sum_ingredients"
"2671","JO1076","SBM f",1,"sum_ingredients"
"2672","JO1076","SBM g",1.0004,"sum_ingredients"
"2673","JO1079","Block A",0.105,"sum_ingredients"
"2674","JO1079","Block B",0.1,"sum_ingredients"
"2675","JO1079","Block C",0.1,"sum_ingredients"
"2676","JO1079","Block D",0.1,"sum_ingredients"
"2677","JO1081","Diet 1",1.5,"sum_ingredients"
"2678","JO1081","Diet 2",1.5,"sum_ingredients"
"2679","JO1081","Diet 3",1.5,"sum_ingredients"
"2680","JO1081","Diet 4",1.5,"sum_ingredients"
"2681","JO1083","Diet 1",0.4,"sum_ingredients"
"2682","JO1083","Diet 2",0.4,"sum_ingredients"
"2683","JO1083","Diet 3",0.4,"sum_ingredients"
"2684","JO1083","Diet 4",0.4,"sum_ingredients"
"2685","JO1083","Diet 5",0.4,"sum_ingredients"
"2686","JO1084","Diet 3",0.5,"sum_ingredients"
"2687","JO1086","G1",0.1,"sum_ingredients"
"2688","JO1086","G2",0.1,"sum_ingredients"
"2689","JO1086","G3",0.1,"sum_ingredients"
"2690","JO1090","SIL100 BAM0",4.1285,"sum_ingredients"
"2691","JO1099","Ration 0",0.1,"sum_ingredients"
"2692","JO1099","Ration 10",0.1,"sum_ingredients"
"2693","JO1099","Ration 15",0.1,"sum_ingredients"
"2694","JO1099","Ration 20",0.1,"sum_ingredients"
"2695","JO1099","Ration 25",0.1,"sum_ingredients"
"2696","JO1099","Ration 30",0.1,"sum_ingredients"
"2697","JS0047","SCB Bundle1",0.1,"sum_ingredients"
"2698","JS0047","SCB Con Bundle2",0.1,"sum_ingredients"
"2699","JS0047","SFM Bundle1",0.1,"sum_ingredients"
"2700","JS0047","SFM Bundle2",0.1,"sum_ingredients"
"2701","JS0047","SO Con Bundle1",0,"sum_ingredients"
"2702","JS0063","100 g Sesame cake",0.1,"sum_ingredients"
"2703","JS0063","200 g Cotton Seed",0.2,"sum_ingredients"
"2704","JS0063","200 g Sesame cake",0.2,"sum_ingredients"
"2705","JS0063","400 g Cotton Seed",0.4,"sum_ingredients"
"2706","JS0063","400 g Sesame cake",0.4,"sum_ingredients"
"2707","JS0063","800 g Cotton Seed",0.8,"sum_ingredients"
"2708","JS0094.1","Con Experiment1",0.36,"sum_ingredients"
"2709","JS0094.1","SHC1 Experiment1",0.24,"sum_ingredients"
"2710","JS0094.1","SHC2 Experiment1",0.3,"sum_ingredients"
"2711","JS0094.1","SHC3 Experiment1",0.3,"sum_ingredients"
"2712","JS0094.1","SHC4 Experiment1",0.3,"sum_ingredients"
"2713","JS0094.2","Con Experiment2",0.3,"sum_ingredients"
"2714","JS0094.2","SHC1 Experiment2",0.3,"sum_ingredients"
"2715","JS0094.2","SHC2 Experiment2",0.3,"sum_ingredients"
"2716","JS0094.2","SHC3 Experiment2",0.3,"sum_ingredients"
"2717","JS0095","100% Straw",0.1,"sum_ingredients"
"2718","JS0095","40% Straw + 40% molasses + 20% DPM",0.1,"sum_ingredients"
"2719","JS0095","50% Straw + 40% molasses + 10% DPM",0.1,"sum_ingredients"
"2720","JS0095","60% Straw + 40% molasses",0.1,"sum_ingredients"
"2721","JS0112","DY0",2,"sum_ingredients"
"2722","JS0112","DY1",2,"sum_ingredients"
"2723","JS0112","DY2",2,"sum_ingredients"
"2724","JS0112","DY3",2,"sum_ingredients"
"2725","JS0115","Acacia",0.10064,"sum_ingredients"
"2726","JS0115","Berseem",0.10067,"sum_ingredients"
"2727","JS0115","Rice Con",0.10034,"sum_ingredients"
"2728","JS0118","Con Cumin",0.1,"sum_ingredients"
"2729","JS0118","Jatropha SM 1",0.1,"sum_ingredients"
"2730","JS0118","Jatropha SM 2",0.1,"sum_ingredients"
"2731","JS0118","Jatropha SM 3",0.1,"sum_ingredients"
"2732","JS0124","Con",0.1,"sum_ingredients"
"2733","JS0137","Diet Con",0.1,"sum_ingredients"
"2734","JS0137","FH10",0.1,"sum_ingredients"
"2735","JS0137","FH20",0.1,"sum_ingredients"
"2736","JS0137","MF10",0.1,"sum_ingredients"
"2737","JS0137","MF20",0.1,"sum_ingredients"
"2738","JS0137","RF10",0.1,"sum_ingredients"
"2739","JS0137","RF20",0.1,"sum_ingredients"
"2740","JS0137","YF10",0.1,"sum_ingredients"
"2741","JS0137","YF20",0.1,"sum_ingredients"
"2742","JS0147","GM1 B",0.1,"sum_ingredients"
"2743","JS0172","Concentrate + CC",0.2,"sum_ingredients"
"2744","JS0176","LLM 1.2",4.8,"sum_ingredients"
"2745","JS0176","LLM 2",5.6,"sum_ingredients"
"2746","JS0176","LLM 2.6",6.2,"sum_ingredients"
"2747","JS0177","L3",0.0001052,"sum_ingredients"
"2748","JS0177","PP2",0.0001262,"sum_ingredients"
"2749","JS0177","S4",9.94e-05,"sum_ingredients"
"2750","JS0192","H",0.0001082,"sum_ingredients"
"2751","JS0192","HL1",0.0001585,"sum_ingredients"
"2752","JS0192","HL2",0.0002157,"sum_ingredients"
"2753","JS0192","HL3",0.0001989,"sum_ingredients"
"2754","JS0193","Trt 2",1.1,"sum_ingredients"
"2755","JS0196","Albizia BC",3.0004518,"sum_ingredients"
"2756","JS0196","Cotton CSC Con",3.0004824,"sum_ingredients"
"2757","JS0196","Gliricidia BC",3.0004797,"sum_ingredients"
"2758","JS0196","Leucaena BC",3.0004488,"sum_ingredients"
"2759","JS0196","Moringa BC",3.0004608,"sum_ingredients"
"2760","JS0201.1","MUM",3.086,"sum_ingredients"
"2761","JS0201.1","NMMB",3.0644,"sum_ingredients"
"2762","JS0201.2","NMMB",0.093,"sum_ingredients"
"2763","JS0214","CSC Con",5.55,"sum_ingredients"
"2764","JS0214","Gliricidia S 1",5.55,"sum_ingredients"
"2765","JS0214","Gliricidia S 2",5.55,"sum_ingredients"
"2766","JS0214","Gliricidia S 3",6.05,"sum_ingredients"
"2767","JS0231","After Rain S",0.0994,"sum_ingredients"
"2768","JS0231","Before Rain S",0.1,"sum_ingredients"
"2769","JS0231","Continuous S",0.1,"sum_ingredients"
"2770","JS0269.2","T2 Grazing and 567 g Alfafa hay",0.000438,"sum_ingredients"
"2771","JS0269.2","T3 Grazing and 662 g Cowpea hay",0.000423,"sum_ingredients"
"2772","JS0269.2","T4 Grazing and 473 g A.brevispica Leaves.",3e-04,"sum_ingredients"
"2773","JS0269.2","T5 Grazing and 616 g A.tortilis Fruits",0.000463,"sum_ingredients"
"2774","JS0270","High Hay Y1 No water",1.100333,"sum_ingredients"
"2775","JS0270","High Hay Y1 Water Available",1.200441,"sum_ingredients"
"2776","JS0270","High Hay Y2 No water",0.900621,"sum_ingredients"
"2777","JS0270","High Hay Y2 Water Available",1.000833,"sum_ingredients"
"2778","JS0270","Medium Hay Y1 No water",1.000207,"sum_ingredients"
"2779","JS0270","Medium Hay Y1 Water Available",1.100245,"sum_ingredients"
"2780","JS0270","Medium Hay Y2 No water",1.00046,"sum_ingredients"
"2781","JS0270","Medium Hay Y2 Water Available",0.900464,"sum_ingredients"
"2782","JS0270","Zero Hay Y1 No Water",1.3,"sum_ingredients"
"2783","JS0270","Zero Hay Y1 Water Available",0.9,"sum_ingredients"
"2784","JS0270","Zero Hay Y2 No water",1.3,"sum_ingredients"
"2785","JS0270","Zero Hay Y2 Water available",0.9,"sum_ingredients"
"2786","JS0276","T1 Moringa Leaf",0.150378,"sum_ingredients"
"2787","JS0276","T2 Moringa Leaf",0.300352,"sum_ingredients"
"2788","JS0276","T3 Moringa Leaf",0.450349,"sum_ingredients"
"2789","JS0285","Low Conc.",0.1130138,"sum_ingredients"
"2790","JS0299","Control Diet Bundle 1",0.1,"sum_ingredients"
"2791","JS0311","L.leucocephala",0.00035,"sum_ingredients"
"2792","JS0311","Poultry waste-DPW",0.00026,"sum_ingredients"
"2793","JS0324.1","Acacia tortilis 1",3,"sum_ingredients"
"2794","JS0324.1","Acacia tortilis 2",3,"sum_ingredients"
"2795","JS0324.1","Acacia tortilis 3",3,"sum_ingredients"
"2796","JS0324.1","Con",3,"sum_ingredients"
"2797","JS0324.2","Con Bundle1",3,"sum_ingredients"
"2798","JS0324.2","Con Bundle2",3,"sum_ingredients"
"2799","JS0324.2","Faidherbia albida 1 Bundle1",3,"sum_ingredients"
"2800","JS0324.2","Faidherbia albida 2 Bundle1",3,"sum_ingredients"
