"","B.Code","A.Level.Name","GE_MJ_kg","GEI_MJ_d","GE_source","P.Product","Purpose","any_na","total_diet","total_forage_strict","total_forage_broad","n_ingredients","D.Type.first","forage_prop_strict","forage_prop_broad","forage_prop","BW_kg","DE_MJ_kg","ME_MJ_kg","DEI_MJ_d","MEI_MJ_d","For_percent","DMI_kg_d","DMI_source","eq_dairy_niu_DMI_C","eq_beef_DMI_C_HF","eq_beef_Animal_C_HF","eq_beef_DMI_C_LF","eq_beef_Animal_C_INT","eq_beef_Diet_C_INT","eq_sheep_GEI_linear","eq_sheep_MEI_nonlinear","eq_goat_GEI_linear","eq_goat_DEI_linear","eq_goat_MEI_nonlinear","CH4_dairy_niu","CH4_beef_Animal_C_HF","CH4_beef_DMI_C_HF","CH4_beef_Animal_C_INT","CH4_beef_Diet_C_INT","CH4_beef_DMI_C_LF","EME_sheep_linear","CH4_sheep_linear","EME_sheep_nonlinear","CH4_sheep_nonlinear","EME_goat_linear","CH4_goat_linear","EME_goat_DEI","CH4_goat_DEI","EME_goat_nonlinear","CH4_goat_nonlinear","CH4_g_d","CH4_equation_used","beef_forage_category","CH4_kg_yr","X","Out.Code.Joined","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","Out.Unit","Out.WG.Start","Out.WG.Unit","is_entire_diet","is_group","T.Animals","T.Name","Country","Source","D.Item.Root.Comp.Proc_Major","ED.Intake.Item.is_entire_diet","n_ing","n_tar","Out.Unit_raw","Product","facet"
"363","JS0226","Sorghum Forage Diet",5.55183633591329,3.70918185602367,"ingredient_weighted","Goat","Meat",FALSE,1.33702,1.33702,1.33702,4,"Herbaceous Fodders",1,1,1,19.1,NA,NA,NA,NA,100,0.6681,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388515755805588,6.98141519866286,NA,NA,NA,NA,6.98141519866286,"Goat_GEI_linear",NA,2.54821654751194,2069,"Meat Yield..kg/individual..19.2","T2 Sorghum Forage Diet",NA,28.8,1.32,"Meat Yield","kg/individual/day",19.2,"kg",FALSE,FALSE,"5","T2 Sorghum Forage Diet","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"364","JS0226","Veldt Grass Diet",5.46442267491101,3.7887028174228,"ingredient_weighted","Sheep","Meat",FALSE,1.38668,1.38668,1.38668,4,"Herbaceous Fodders",1,1,1,18.65,NA,NA,NA,NA,100,0.69334,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.393646438053717,7.07361074669752,NA,NA,NA,NA,NA,NA,NA,NA,7.07361074669752,"Sheep_GEI_linear",NA,2.5818679225446,2070,"Meat Yield..kg/individual..19.4","T4 Veldt Grass Diet",NA,27.2,1.16,"Meat Yield","kg/individual/day",19.4,"kg",FALSE,FALSE,"5","T4 Veldt Grass Diet","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"365","JS0226","Veldt Grass Diet",5.46442267491101,3.7887028174228,"ingredient_weighted","Goat","Meat",FALSE,1.38668,1.38668,1.38668,4,"Herbaceous Fodders",1,1,1,18.65,NA,NA,NA,NA,100,0.69334,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391163803820179,7.02899917017393,NA,NA,NA,NA,7.02899917017393,"Goat_GEI_linear",NA,2.56558469711349,2070,"Meat Yield..kg/individual..19.4","T4 Veldt Grass Diet",NA,27.2,1.16,"Meat Yield","kg/individual/day",19.4,"kg",FALSE,FALSE,"5","T4 Veldt Grass Diet","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"366","JS0230","Combretum apiculatum",18.3,14.08917,"ingredient_weighted","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7699,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734169361,13.1926210422282,NA,NA,NA,NA,13.1926210422282,"Goat_GEI_linear",NA,4.8153066804133,2071,"Meat Yield..kg/individual..17.8","T D2 C. apiculatum",NA,24.7,3.3,"Meat Yield","kg/individual/day",17.8,"kg",FALSE,FALSE,"5","T D2 C. apiculatum","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"367","JS0230","D Con Lucerne",18.1323468133545,12.7325339323376,"ingredient_weighted","Goat","Meat",FALSE,2.71680548673573,2.71680548673573,2.71680548673573,2,"Herbaceous Fodders",1,1,1,17.8,NA,NA,NA,NA,100,0.7022,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688993379946841,12.3808334222253,NA,NA,NA,NA,12.3808334222253,"Goat_GEI_linear",NA,4.51900419911225,2072,"Meat Yield..kg/individual..17.8","T D1 Con Lucerne",NA,24.8,4,"Meat Yield","kg/individual/day",17.8,"kg",FALSE,FALSE,"5","T D1 Con Lucerne","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"368","JS0230","Euclea schimperi",18.3,13.77075,"ingredient_weighted","Goat","Meat",FALSE,0.7339,0.7339,0.7339,2,"Herbaceous Fodders",1,1,1,17.8,NA,NA,NA,NA,100,0.7525,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723565975,13.0020840071878,NA,NA,NA,NA,13.0020840071878,"Goat_GEI_linear",NA,4.74576066262354,2073,"Meat Yield..kg/individual..17.8","T D4 E.schimperi",NA,23.9,2.6,"Meat Yield","kg/individual/day",17.8,"kg",FALSE,FALSE,"5","T D4 E.schimperi","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"369","JS0230","Terminalia serecia",18.3,14.21178,"ingredient_weighted","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7766,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738252274,13.2659887511231,NA,NA,NA,NA,13.2659887511231,"Goat_GEI_linear",NA,4.84208589415993,2074,"Meat Yield..kg/individual..17.8","T D3 T. serecia",NA,23.6,1.7,"Meat Yield","kg/individual/day",17.8,"kg",FALSE,FALSE,"5","T D3 T. serecia","Botswana","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"370","JS0262","Con hay",16.31387624,8.81765010772,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5405,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.64006485527828,11.5016146501039,NA,NA,NA,NA,NA,NA,NA,NA,11.5016146501039,"Sheep_GEI_linear",NA,4.19808934728791,2087,"Meat Yield..kg/individual..17","T D1 Con Hay",NA,16.18,0.5,"Meat Yield","kg/individual/day",17,"kg",FALSE,FALSE,"5","T D1 Con Hay","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"371","JS0262","T2 Wheat Bran",17.2984411232487,13.63117160512,"ingredient_weighted","Sheep","Meat",FALSE,0.3,0,0,1,"Crop Byproduct",0,0,0,16.94,NA,NA,NA,NA,0,0.788,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.87592740865088,15.7399354654246,NA,NA,NA,NA,NA,NA,NA,NA,15.7399354654246,"Sheep_GEI_linear",NA,5.74507644487999,2088,"Meat Yield..kg/individual..16.94","T D2 Wheat Bran",NA,23.25,0.5,"Meat Yield","kg/individual/day",16.94,"kg",FALSE,FALSE,"5","T D2 Wheat Bran","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"372","JS0262","T5 Noug Seed Meal",21.0838328756263,14.037615928592,"ingredient_weighted","Sheep","Meat",FALSE,0.3,0,0,1,"Crop Byproduct",0,0,0,16.98,NA,NA,NA,NA,0,0.6658,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.895843180501008,16.0978109703685,NA,NA,NA,NA,NA,NA,NA,NA,16.0978109703685,"Sheep_GEI_linear",NA,5.87570100418451,2091,"Meat Yield..kg/individual..16.98","T D5 Noug seed meal",NA,23.59,0.5,"Meat Yield","kg/individual/day",16.98,"kg",FALSE,FALSE,"5","T D5 Noug seed meal","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"373","JS0273","T1 Hay",16.293634048,9.2857420439552,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5699,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.663001360153805,11.9137710719462,NA,NA,NA,NA,NA,NA,NA,NA,11.9137710719462,"Sheep_GEI_linear",NA,4.34852644126036,2113,"Meat Yield..kg/individual..17.98","T1 Hay",NA,17.3,0.96,"Meat Yield","kg/individual/day",17.98,"kg",FALSE,FALSE,"5","T1 Hay","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"374","JS0276","Diet Con",18.1,6.516,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.527284,9.47500449236298,NA,NA,NA,NA,NA,NA,NA,NA,9.47500449236298,"Sheep_GEI_linear",NA,3.45837663971249,2117,"Meat Yield..kg/individual..14.8","T D1 Con",NA,12.7,0.83,"Meat Yield","kg/individual/day",14.8,"kg",FALSE,FALSE,"6","T D1 Con","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"375","JS0285","Control Diet",18.1,9.38847,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5187,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.66803503,12.0042233602875,NA,NA,NA,NA,NA,NA,NA,NA,12.0042233602875,"Sheep_GEI_linear",NA,4.38154152650494,2121,"Meat Yield..kg/individual..18.4","T1 Control Diet",NA,18.2,0.65,"Meat Yield","kg/individual/day",18.4,"kg",FALSE,FALSE,"5","T1 Control Diet","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"376","JS0292","DIET 1",16.3592176,6.087101276784,"diet_level","Goat","Meat",FALSE,0.37209,0,0.06511575,6,"Crop Byproduct",0,0.175,0.175,6.4,NA,NA,NA,NA,17.5,0.37209,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467700472516907,8.40432115933346,NA,NA,NA,NA,8.40432115933346,"Goat_GEI_linear",NA,3.06757722315671,2125,"Meat Yield..kg/individual..6.4","DIET 1",NA,8.21,0.19,"Meat Yield","kg/individual/day",6.4,"kg",FALSE,FALSE,"6","DIET 1","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"377","JS0292","Diet 2",16.3443504,6.694482480336,"diet_level","Goat","Meat",FALSE,0.40959,0,0.11263725,6,"Non-ERA Feed",0,0.275,0.275,6.42,NA,NA,NA,NA,27.5,0.40959,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487926266595189,8.76776759380393,NA,NA,NA,NA,8.76776759380393,"Goat_GEI_linear",NA,3.20023517173844,2126,"Meat Yield..kg/individual..6.42","Diet 2",NA,8.65,0.19,"Meat Yield","kg/individual/day",6.42,"kg",FALSE,FALSE,"6","Diet 2","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"378","JS0292","Diet 3",16.601472,7.17416011008,"diet_level","Goat","Meat",FALSE,0.43214,0,0.1620525,6,"Non-ERA Feed",0,0.375,0.375,6.43,NA,NA,NA,NA,37.5,0.43214,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503899531665664,9.0547984126804,NA,NA,NA,NA,9.0547984126804,"Goat_GEI_linear",NA,3.30500142062834,2127,"Meat Yield..kg/individual..6.43","Diet 3",NA,9.15,0.19,"Meat Yield","kg/individual/day",6.43,"kg",FALSE,FALSE,"6","Diet 3","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"379","JS0292","Diet 4",15.75895,7.2291031335,"diet_level","Goat","Meat",FALSE,0.45873,0,0.21789675,6,"Crop Byproduct",0,0.475,0.475,6.4,NA,NA,NA,NA,47.5,0.45873,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50572913434555,9.08767537009075,NA,NA,NA,NA,9.08767537009075,"Goat_GEI_linear",NA,3.31700151008312,2128,"Meat Yield..kg/individual..6.4","Diet 4",NA,10.02,0.19,"Meat Yield","kg/individual/day",6.4,"kg",FALSE,FALSE,"6","Diet 4","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"380","JS0292","Standard Diet",18.9238136,6.740473166184,"diet_level","Goat","Meat",FALSE,0.3597519,0,0,7,"Non-ERA Feed",0,0,0,6.45,NA,NA,NA,NA,0,0.35619,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489457756433927,8.79528762684505,NA,NA,NA,NA,8.79528762684505,"Goat_GEI_linear",NA,3.21027998379844,2129,"Meat Yield..kg/individual..6.45","Standard Diet",NA,8.6,0.19,"Meat Yield","kg/individual/day",6.45,"kg",FALSE,FALSE,"6","Standard Diet","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"381","JS0316","Con Hay Bundle1",16.3778496,10.0068661056,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.6983364391744,12.5487230759102,NA,NA,NA,NA,NA,NA,NA,NA,12.5487230759102,"Sheep_GEI_linear",NA,4.58028392270721,2172,"Meat Yield..kg/individual..19.4","Con Hay Bundle1",NA,22.8,NA,"Meat Yield","kg/individual/day",19.4,"kg",FALSE,FALSE,"5","Con Hay Bundle1","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"382","JS0343","Con",17.94712,3.584039864,"diet_level","Goat","Meat",FALSE,0.1997,0.1997,0.1997,1,"Herbaceous Fodders",1,1,1,7.5,NA,NA,NA,NA,100,0.1997,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3843485274712,6.90653238941959,NA,NA,NA,NA,6.90653238941959,"Goat_GEI_linear",NA,2.52088432213815,2199,"Meat Yield..kg/individual..7.5","T D1 Gamba grass",NA,9.5,0.62,"Meat Yield","kg/individual/day",7.5,"kg",FALSE,FALSE,"5","T D1 Gamba grass","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"383","JS0343","PE1",18.4467027027027,5.12080467027027,"ingredient_weighted","Goat","Meat",FALSE,0.2775,0.2775,0.2775,2,"Agroforestry Fodders",1,1,1,7.4,NA,NA,NA,NA,100,0.2776,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43552279552,7.82610593926325,NA,NA,NA,NA,7.82610593926325,"Goat_GEI_linear",NA,2.85652866783109,2200,"Meat Yield..kg/individual..7.4","T D2 PE1",NA,12.1,0.62,"Meat Yield","kg/individual/day",7.4,"kg",FALSE,FALSE,"5","T D2 PE1","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"384","JS0343","PE2",18.5059642857143,5.18167,"ingredient_weighted","Goat","Meat",FALSE,0.28,0.28,0.28,2,"Agroforestry Fodders",1,1,1,7.4,NA,NA,NA,NA,100,0.28,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437549611,7.86252670260557,NA,NA,NA,NA,7.86252670260557,"Goat_GEI_linear",NA,2.86982224645103,2201,"Meat Yield..kg/individual..7.4","T D3 PE2",NA,12.3,0.62,"Meat Yield","kg/individual/day",7.4,"kg",FALSE,FALSE,"5","T D3 PE2","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"385","JS0343","PE3",18.5290883291947,5.22335,"ingredient_weighted","Goat","Meat",FALSE,0.2819,0.2819,0.2819,2,"Agroforestry Fodders",1,1,1,7.5,NA,NA,NA,NA,100,0.2819,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438937555,7.88746729559749,NA,NA,NA,NA,7.88746729559749,"Goat_GEI_linear",NA,2.87892556289308,2202,"Meat Yield..kg/individual..7.5","T D4 PE3",NA,12.5,0.62,"Meat Yield","kg/individual/day",7.5,"kg",FALSE,FALSE,"5","T D4 PE3","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"386","JS0343","PE4",19,3.7449,"ingredient_weighted","Goat","Meat",FALSE,0.1971,0.1971,0.1971,1,"Agroforestry Fodders",1,1,1,7.5,NA,NA,NA,NA,100,0.1971,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38970517,7.00278831985625,NA,NA,NA,NA,7.00278831985625,"Goat_GEI_linear",NA,2.55601773674753,2203,"Meat Yield..kg/individual..7.5","T D5 PE4",NA,10.3,0.62,"Meat Yield","kg/individual/day",7.5,"kg",FALSE,FALSE,"5","T D5 PE4","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"387","JS0349","Control Diet",21.3147866666667,24.4054307333334,"diet_level","Goat","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.145,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07770084342,19.3656935026056,NA,NA,NA,NA,19.3656935026056,"Goat_GEI_linear",NA,7.06847812845104,2208,"Milk Yield..l/individual/day","T1 Control Diet",NA,0.442,0.0251,"Milk Yield","l/individual/day",NA,NA,FALSE,FALSE,"10","T1 Control Diet","Tunisia","livestock",NA,NA,NA,NA,"l/d/individual","Milk","Goat – Milk"
"388","JS0350","Diet Con Bundle1",19.5,21.0795,"ingredient_weighted","Sheep","Meat",FALSE,1.081,0,0,3,"Non-ERA Feed",0,0,0,43.185,NA,NA,NA,NA,0,1.081,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1.2408955,22.2982120395328,NA,NA,NA,NA,NA,NA,NA,NA,22.2982120395328,"Sheep_GEI_linear",NA,8.13884739442947,2211,"Meat Yield..kg/individual..43.185","Diet Con Bundle1",NA,36.314,NA,"Meat Yield","kg/individual/day",43.185,"kg",FALSE,FALSE,"12","Diet Con Bundle1","Tunisia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"389","JS0350","Diet Con Bundle2",17.6,16.2976,"ingredient_weighted","Sheep","Meat",FALSE,0.926,0,0,3,"Crop Product",0,0,0,40.785,NA,NA,NA,NA,0,0.926,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1.0065824,18.0877340521114,NA,NA,NA,NA,NA,NA,NA,NA,18.0877340521114,"Sheep_GEI_linear",NA,6.60202292902067,2212,"Meat Yield..kg/individual..40.785","Diet Con Bundle2",NA,34.376,NA,"Meat Yield","kg/individual/day",40.785,"kg",FALSE,FALSE,"12","Diet Con Bundle2","Tunisia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"390","JS0350","T2 Rosemay Oil Bundle1",19.5,20.124,"ingredient_weighted","Sheep","Meat",FALSE,1.0326192,0,0,4,"Crop Product",0,0,0,44.108,NA,NA,NA,NA,0,1.032,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1.194076,21.4568912848158,NA,NA,NA,NA,NA,NA,NA,NA,21.4568912848158,"Sheep_GEI_linear",NA,7.83176531895777,2213,"Meat Yield..kg/individual..44.108","T2 Rosemay Oil Bundle1",NA,37.527,NA,"Meat Yield","kg/individual/day",44.108,"kg",FALSE,FALSE,"12","T2 Rosemay Oil Bundle1","Tunisia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"391","JS0350","T2 Rosemay Oil Bundle2",17.6,19.2896,"ingredient_weighted","Sheep","Meat",FALSE,1.0966576,0,0,4,"Crop Byproduct",0,0,0,41.8,NA,NA,NA,NA,0,1.096,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1.1531904,20.7221994609164,NA,NA,NA,NA,NA,NA,NA,NA,20.7221994609164,"Sheep_GEI_linear",NA,7.5636028032345,2214,"Meat Yield..kg/individual..41.8","T2 Rosemay Oil Bundle2",NA,37.25,NA,"Meat Yield","kg/individual/day",41.8,"kg",FALSE,FALSE,"12","T2 Rosemay Oil Bundle2","Tunisia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Sheep – Meat"
"392","LM0103","1",18.9250688,6.62505407254812,"diet_level","Goat","Meat",FALSE,100,0,0,3,"Crop Byproduct",0,0,0,26.35,NA,NA,NA,NA,0,0.350067634763268,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485614300615852,8.72622283227048,NA,NA,NA,NA,8.72622283227048,"Goat_GEI_linear",NA,3.18507133377873,2252,"Meat Yield..kg/individual ..26.35","1",NA,44.2,0.95,"Meat Yield","kg/individual/day",26.35,"kg",FALSE,FALSE,"5","1","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"393","LM0103","2",17.5200816,6.2962225239554,"diet_level","Goat","Meat",FALSE,100,0,0,4,"Crop Byproduct",0,0,0,26.35,NA,NA,NA,NA,0,0.359371757946344,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474664210047715,8.5294557061584,NA,NA,NA,NA,8.5294557061584,"Goat_GEI_linear",NA,3.11325133274781,2253,"Meat Yield..kg/individual ..26.35","2",NA,29.8,0.95,"Meat Yield","kg/individual/day",26.35,"kg",FALSE,FALSE,"5","2","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"394","LM0103","3",18.0865952,6.26842663644596,"diet_level","Goat","Meat",FALSE,100,0,0,4,"Non-ERA Feed",0,0,0,26.35,NA,NA,NA,NA,0,0.346578588569614,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47373860699365,8.51282312657054,NA,NA,NA,NA,8.51282312657054,"Goat_GEI_linear",NA,3.10718044119825,2254,"Meat Yield..kg/individual ..26.35","3",NA,31,0.95,"Meat Yield","kg/individual/day",26.35,"kg",FALSE,FALSE,"5","3","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"395","LM0103","4",17.4071136,6.0126881214094,"diet_level","Goat","Meat",FALSE,100,0,0,4,"Crop Byproduct",0,0,0,26.35,NA,NA,NA,NA,0,0.345415573171729,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465222514442933,8.35979361083438,NA,NA,NA,NA,8.35979361083438,"Goat_GEI_linear",NA,3.05132466795455,2255,"Meat Yield..kg/individual ..26.35","4",NA,30.6,0.95,"Meat Yield","kg/individual/day",26.35,"kg",FALSE,FALSE,"5","4","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"396","LM0103","5",17.715056,5.3979553204257,"diet_level","Goat","Meat",FALSE,100,0,0,3,"Non-ERA Feed",0,0,0,26.35,NA,NA,NA,NA,0,0.304710034245768,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444751912170176,7.99194810728079,NA,NA,NA,NA,7.99194810728079,"Goat_GEI_linear",NA,2.91706105915749,2256,"Meat Yield..kg/individual ..26.35","5",NA,43.6,0.95,"Meat Yield","kg/individual/day",26.35,"kg",FALSE,FALSE,"5","5","Nigeria","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
