"","scope","B.Code","D.Item","CP","NDF","Ash","EE","GE","D.Type","M2_Category","M3_Category","M4_Category","M5_Category","M6_Category","M7_Category","Diet_Category_method","Diet_Category_prop_top","used_patch","used_nearest","M7_Category_full"
"828","diet","NN0196","SS 1198 + LP 14203",230,244.9,103.4,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"829","diet","NN0196","SS 15019 + AA 15132",222.5,237.5,102,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"830","diet","NN0196","SS 15019 + LP 14203",218.1,236.8,102.2,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"831","diet","NN0196","Wheat bran (control)",165,469,59.9,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"832","diet","NN0198","CON T1",190,NA,93,65.9,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"833","diet","NN0198","MLM T2",187,NA,96,57.7,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"834","diet","NN0198","MLM T3",189,NA,102,56.3,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"835","diet","NN0198","MLM T4",185,NA,105,53.8,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"836","diet","NN0198","MLM T5",186,NA,106,51,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"837","diet","NN0200","Control",70.2,739.7,102,32,NA,NA,NA,"Poor forage","Poor forage","Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"838","diet","NN0200","NSM",312.6,362.7,98,NA,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"839","diet","NN0200","RB",110.3,407.4,165,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"840","diet","NN0203","T2 ATELLA+PL",NA,382,88,NA,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"841","diet","NN0203","T3 ATELLA+CP",NA,444,63,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"842","diet","NN0203","T4 ATELLA+CP+PL",NA,414,85,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"843","diet","NN0204","Treated high",NA,361,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"844","diet","NN0204","Treated low",NA,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"845","diet","NN0204","Treated med",NA,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"846","diet","NN0204","Untreated high",NA,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"847","diet","NN0204","Untreated low",NA,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"848","diet","NN0204","Untreated med",NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"849","diet","NN0205","T2",234,435,79,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"850","diet","NN0205","T3",255,479,83,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"851","diet","NN0205","T4",270,528,91,NA,NA,NA,NA,NA,NA,NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"852","diet","NN0207.2","25g Unchopped Sorghum Stover",49,730,118,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"853","diet","NN0207.2","50g Unchopped Sorghum Stover",70,637,147,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"854","diet","NN0224","Maize I Hay 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"855","diet","NN0224","Maize I Hay 150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"856","diet","NN0224","Maize I Hay 300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"857","diet","NN0224","Maize I Hay 450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"858","diet","NN0224","Maize II Hay 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"859","diet","NN0224","Maize II Hay 150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"860","diet","NN0224","Maize II Hay 300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"861","diet","NN0224","Maize II Hay 450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"862","diet","NN0224","Maize III Hay 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"863","diet","NN0224","Maize III Hay 150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"864","diet","NN0224","Maize III Hay 300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"865","diet","NN0224","Maize III Hay 450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"866","diet","NN0229","Dry Khat Station",111,491,107,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"867","diet","NN0229","Fresh Khat Station",115,539,115,NA,NA,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"868","diet","NN0229","Silage Khat Station",113,542,138,NA,NA,NA,NA,NA,"Good forage",NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"869","diet","NN0230","Leucaena leucocephala",233,409,85,40,19,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"870","diet","NN0242","cattle manure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"871","diet","NN0242","chicken manure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"872","diet","NN0242","pig manure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"873","diet","NN0276.1","Leucaena leucocephala",233,409,79,40,19,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"874","diet","NN0276.2","Banana peels T3",NA,414.1,79,45,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"875","diet","NN0276.2","Cottonseed cake T4",NA,168.1,81.2,66.7,NA,NA,NA,NA,NA,"High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"876","diet","NN0276.2","Leucana leaves T2",NA,319,91.3,14.1,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"877","diet","NN0276.2","Maize bran T2",NA,189.1,50.8,82,NA,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"878","diet","NN0280.1","ML 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"879","diet","NN0280.1","ML 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"880","diet","NN0280.1","ML 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"881","diet","NN0280.1","ML 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"882","diet","NN0280.1","OV 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"883","diet","NN0280.1","OV 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"884","diet","NN0280.1","OV 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"885","diet","NN0280.1","OV 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"886","diet","NN0280.2","ML stover + lablab hay",1020,4950,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"887","diet","NN0280.2","ML stover + lablab hay 1.25",1200,5560,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"888","diet","NN0280.2","ML stover + lablab hay 2.5",1360,5830,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"889","diet","NN0280.2","ML stover + lablab hay 3.75",1480,5800,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"890","diet","NN0280.2","OV hay + lablab hay",1530,5070,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"891","diet","NN0280.2","OV hay + lablab hay 1.25",1580,5050,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"892","diet","NN0280.2","OV hay + lablab hay 2.5",1710,5230,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"893","diet","NN0280.2","OV hay + lablab hay 3.75",1930,5560,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"894","diet","NN0282","Maize bran T1",179,NA,75,26,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"895","diet","NN0282","Wheat bran T2",202,NA,103,12,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"896","diet","NN0282","Whole maize T3",153,NA,109,54,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"897","diet","NN0299","Control",178,288.6,40.5,40.8,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"898","diet","NN0299","T1",180,281.2,40.7,47.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"899","diet","NN0299","T2",180,281.1,40.9,58.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"900","diet","NN0299","T3",179,281.1,40.9,60.1,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"901","diet","NN0315","C2",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"902","diet","NN0315","GS2",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"903","diet","NN0315","L2",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"904","diet","NN0315","M2",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"905","diet","NN0315","PL2",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"906","diet","NN0316","HC Diet",142.2,475.8,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"907","diet","NN0316","HCN diet",142.8,476.9,NA,NA,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"908","diet","NN0316","LC Diet",110.8,556.2,NA,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"909","diet","NN0316","LCN Diet",111.3,557.3,NA,NA,NA,NA,NA,NA,NA,NA,"Poor forage","Poor forage","M7_numeric",NA,FALSE,FALSE,"Poor forage"
"910","diet","NN0318","Control",190.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"911","diet","NN0318","High Glycerol",200.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"912","diet","NN0318","Low Glycerol",190.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"913","diet","NN0325","0.5 Pumpkin Leaf",413,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"914","diet","NN0325","1 Pumpkin Leaf",413,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"915","diet","NN0325","1.5 Pumpkin Leaf",413,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"916","diet","NN0325","2 Pumpkin Leaf",413,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"917","diet","NN0325","Control",413,NA,53.5,NA,19.4556,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"918","diet","NN0326","D2",401.5,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"919","diet","NN0326","D3",402.2,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"920","diet","NN0326","D4",403.7,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"921","diet","NN0326","D5",401.8,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"922","diet","NN0331","T1 A",394.2,NA,122.9,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"923","diet","NN0331","T2 B",400.9,NA,128.9,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"924","diet","NN0331","T3 C",411.2,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"925","diet","NN0331","T4 D",412,NA,114.6,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"926","diet","NN0331","T5 E",409.7,NA,110.5,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"927","diet","NN0339.1","NC Con",406,NA,83,NA,16.8,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"928","diet","NN0339.1","NC+Silage oil",389,NA,81,NA,16.9,NA,NA,NA,NA,NA,NA,"High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"929","diet","NN0339.2","Commercial High Constant",404,NA,82,NA,18.5,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"930","diet","NN0339.2","Commercial Low Constant",395,NA,84,NA,18.4,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"931","diet","NN0339.2","Control",389,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"932","diet","NN0339.2","Trout Silage High Constant",405,NA,80,NA,18.4,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"933","diet","NN0339.2","Trout Silage Low Constant",392,NA,79,NA,18.3,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"934","diet","NN0341","C",462,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"935","diet","NN0341","HCH",470,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","by_category_dominance",1,TRUE,FALSE,"Protein"
"936","diet","NN0341","HCL",474,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","by_category_dominance",1,TRUE,FALSE,"Protein"
"937","diet","NN0341","HPH",466,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","by_category_dominance",1,TRUE,FALSE,"Protein"
"938","diet","NN0341","HPL",474,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","by_category_dominance",1,TRUE,FALSE,"Protein"
"939","diet","NN0341","SH",472,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"940","diet","NN0341","SL",471,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"941","diet","NN0342","C",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"942","diet","NN0342","SO",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"943","diet","NN0356","Leucaena leucocephala",233,409,85,40,19,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"944","diet","NN0357","Control diet",192,228,69,NA,18.63972,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"945","diet","NN0357","Diet 1",230,473,95,NA,18.648088,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"946","diet","NN0357","Diet 2",194,507,92,NA,18.13764,NA,NA,NA,"Good forage",NA,"Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"947","diet","NN0357","Diet 3",212,359,131,NA,17.710872,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"948","diet","NN0358","JSM CON",312.3,NA,64,74.7,18.8,NA,NA,NA,"High-fat",NA,"High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"949","diet","NN0358","LFJSM 25",308.3,NA,65.1,69.1,18.27,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"950","diet","NN0358","LFJSM 50",304.2,NA,65.1,63.7,18.11,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"951","diet","NN0358","LFJSM 75",300.3,NA,66.2,57.5,17.91,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"952","diet","NN0358","PFJSM 25",308.4,NA,60.4,69.3,18.4,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"953","diet","NN0358","PFJSM 50",304.4,NA,66,63.9,18.11,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"954","diet","NN0358","PFJSM 75",300.4,NA,67,57.6,17.9,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"955","diet","NN0359","CWC 10",326,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"956","diet","NN0359","CWC 20",328,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"957","diet","NN0359","CWC 30",323,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"958","diet","NN0359","CWC 40",330,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"959","diet","NN0359","Control",329,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"960","diet","NN0361","Control",149,339,NA,60,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"961","diet","NN0361","Fresh",152,347,NA,48,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"962","diet","NN0361","Hay",153,349,NA,48,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"963","diet","NN0361","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"964","diet","NN0361","Silage",147,345,NA,48,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"965","diet","NN0362","M0",146.9,337.5,NA,62,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"966","diet","NN0362","M10",145.1,343.3,NA,54.7,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"967","diet","NN0362","M15",144.2,346.2,NA,51.1,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"968","diet","NN0362","M20",143.3,349,NA,47.5,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"969","diet","NN0364","Control",155,481.1,NA,49,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"970","diet","NN0364","SRS25",149.4,453.6,NA,46.1,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"971","diet","NN0364","SRS45",144.8,431.5,NA,43.8,NA,NA,NA,"Good forage","Good forage","Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"972","diet","NN0366","Control Diet",142,358,NA,35,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"973","diet","NN0367","Diet1 Con",320.8,NA,73.3,NA,182.1,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"974","diet","NN0367","Diet2CUR50",320.8,NA,73.3,NA,182.1,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"975","diet","NN0367","Diet3CUR100",320.8,NA,73.3,NA,182.1,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"976","diet","NN0367","Diet4CUR150",320.8,NA,73.3,NA,182.1,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"977","diet","NN0367","Diet5CUR200",320.8,NA,73.3,NA,182.1,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"978","diet","NN0368","Control",173,299,102,32,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"979","diet","NN0368","ME10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"980","diet","NN0368","ME20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"981","diet","NN0368","ME40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"982","diet","NN0369","D-0",298.5,NA,60.2,75,19.73,NA,NA,NA,"High-fat",NA,"High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"983","diet","NN0369","D-100",293.9,NA,57.1,67.5,19.59,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"984","diet","NN0369","D-25",297,NA,59.1,72.4,19.68,NA,NA,NA,"High-fat",NA,"High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"985","diet","NN0369","D-50",296,NA,58.6,70,19.62,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"986","diet","NN0369","D-75",295,NA,58.2,67.9,19.58,NA,NA,NA,NA,NA,NA,"Protein","nearest_window_diet",NA,FALSE,TRUE,"Protein"
"987","diet","NN0370","Con",156,266,NA,49,NA,NA,NA,NA,NA,NA,NA,"Protein","by_category_dominance",0.17,TRUE,FALSE,"Protein"
"988","diet","NN0370","Urea1",158,265,NA,43,NA,NA,NA,NA,NA,NA,NA,"High-fat","by_category_dominance",0.15,TRUE,FALSE,"High-fat"
"989","diet","NN0370","Urea2",155,266,NA,43,NA,NA,NA,NA,NA,NA,NA,"High-fat","by_category_dominance",0.15,TRUE,FALSE,"High-fat"
"990","diet","NN0380","D2",231.2,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
"991","diet","NN0380","D3",228.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","nearest_window_diet",NA,FALSE,TRUE,"Good forage"
