"","B.Code","pair_type","A","B","Practice","Subpractice","Magnitude_pct","POS_sum","NEG_sum","added_n","removed_n","Types_added","Types_decreased","Substitution_pairs"
"2083","JO1053","trt_vs_ctrl","T4 TF WB PP100","T5 TF WB NSC100","Substitution","Good forage → High-fat",200,100,100,1,1,"High-fat","Good forage","Good forage → High-fat"
"2084","JO1053","trt_vs_trt","T1 TF WB PP25 NSC75","T2 TF WB PP50 NSC50","Substitution","High-fat → Good forage",50,25,25,0,0,"","","High-fat → Good forage"
"2085","JO1053","trt_vs_trt","T1 TF WB PP25 NSC75","T3 TF WB PP75 NSC25","Substitution","High-fat → Good forage",100,50,50,0,0,"","","High-fat → Good forage"
"2086","JO1053","trt_vs_trt","T2 TF WB PP50 NSC50","T3 TF WB PP75 NSC25","Substitution","High-fat → Good forage",50,25,25,0,0,"","","High-fat → Good forage"
"2087","JO1053",NA,"T4 TF WB PP100","T1 TF WB PP25 NSC75","Addition","High-fat",150,75,75,0,1,"High-fat","",""
"2088","JO1053",NA,"T4 TF WB PP100","T2 TF WB PP50 NSC50","Addition","High-fat",100,50,50,0,1,"High-fat","",""
"2089","JO1053",NA,"T4 TF WB PP100","T3 TF WB PP75 NSC25","Addition","High-fat",50,25,25,0,1,"High-fat","",""
"2090","JO1053",NA,"T5 TF WB NSC100","T1 TF WB PP25 NSC75","Addition","Good forage",50,25,25,0,1,"Good forage","",""
"2091","JO1053",NA,"T5 TF WB NSC100","T2 TF WB PP50 NSC50","Addition","Good forage",100,50,50,0,1,"Good forage","",""
"2092","JO1053",NA,"T5 TF WB NSC100","T3 TF WB PP75 NSC25","Addition","Good forage",150,75,75,0,1,"Good forage","",""
"2093","JO1054","trt_vs_ctrl","T1 CFM60 BH15 DRS25","T2 CFM60 BH15 CSL25","Substitution","Poor forage → Poor forage",50,25,25,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"2094","JO1054","trt_vs_ctrl","T1 CFM60 BH15 DRS25","T3 CFM60 BH15 UR25","Substitution","Poor forage → Poor forage",50,25,25,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"2095","JO1054","trt_vs_trt","T2 CFM60 BH15 CSL25","T3 CFM60 BH15 UR25","No change","",0,0,0,0,0,"","",""
"2096","JO1055","trt_vs_trt","Feed 1 BSC10","Feed 2 BSC15","Substitution","Good forage → Good forage",10,5,5,0,0,"","","Good forage → Good forage"
"2097","JO1055","trt_vs_trt","Feed 1 BSC10","Feed 3 MOC10","Substitution","Good forage → High-fat",21,10.5,10.5,1,1,"High-fat","Good forage","Good forage → High-fat"
"2098","JO1055","trt_vs_trt","Feed 1 BSC10","Feed 4 MOC15","Substitution","Good forage → High-fat",30.8,15.4,15.4,1,1,"High-fat","Good forage","Good forage → High-fat"
"2099","JO1055","trt_vs_trt","Feed 2 BSC15","Feed 3 MOC10","Substitution","Good forage → High-fat",30,15,15,1,1,"High-fat","Good forage","Good forage → High-fat"
"2100","JO1055","trt_vs_trt","Feed 2 BSC15","Feed 4 MOC15","Substitution","Good forage → High-fat",31.5,15.75,15.75,1,1,"High-fat","Good forage","Good forage → High-fat"
"2101","JO1055","trt_vs_trt","Feed 3 MOC10","Feed 4 MOC15","Substitution","Good forage → High-fat",10,5,5,0,0,"","","Good forage → High-fat"
"2102","JO1057","trt_vs_trt","T2 CF","T3 LF","Substitution","Poor forage, Unclassified → Good forage",0.726223307255592,0.316871921182265,0.409351386073327,3,3,"Good forage","Poor forage, Unclassified","Poor forage, Unclassified → Good forage"
"2103","JO1057","trt_vs_trt","T2 CF","T4 LF CF","Addition","Good forage",0.378431821384115,0.174161819643448,0.204270001740667,3,0,"Good forage","",""
"2104","JO1057","trt_vs_trt","T3 LF","T4 LF CF","Addition","Poor forage, Unclassified",0.347791485871477,0.20508138433266,0.142710101538817,3,0,"Poor forage, Unclassified","",""
"2105","JO1058","trt_vs_ctrl","Diet 1","Diet 2","Addition","Poor forage",7.83333333333337,3.91666666666667,3.9166666666667,1,0,"Poor forage","",""
"2106","JO1058","trt_vs_ctrl","Diet 1","Diet 3","Addition","Poor forage",15.6666666666667,7.83333333333333,7.83333333333337,1,0,"Poor forage","",""
"2107","JO1058","trt_vs_ctrl","Diet 1","Diet 4","Addition","Poor forage",23.5,11.75,11.75,1,0,"Poor forage","",""
"2108","JO1058","trt_vs_ctrl","Diet 1","Diet 5","Substitution","Good forage → Poor forage",31.3333333333334,15.6666666666667,15.6666666666667,1,1,"Poor forage","Good forage","Good forage → Poor forage"
"2109","JO1058","trt_vs_trt","Diet 2","Diet 3","Substitution","Good forage → Poor forage",7.83333333333333,3.91666666666666,3.91666666666667,0,0,"","","Good forage → Poor forage"
"2110","JO1058","trt_vs_trt","Diet 2","Diet 4","Substitution","Good forage → Poor forage",15.6666666666667,7.83333333333333,7.83333333333333,0,0,"","","Good forage → Poor forage"
"2111","JO1058","trt_vs_trt","Diet 3","Diet 4","Substitution","Good forage → Poor forage",7.83333333333333,3.91666666666667,3.91666666666666,0,0,"","","Good forage → Poor forage"
"2112","JO1058",NA,"Diet 5","Diet 2","Addition","Good forage",23.5,11.75,11.75,0,1,"Good forage","",""
"2113","JO1058",NA,"Diet 5","Diet 3","Addition","Good forage",15.6666666666667,7.83333333333333,7.83333333333337,0,1,"Good forage","",""
"2114","JO1058",NA,"Diet 5","Diet 4","Addition","Good forage",7.83333333333337,3.91666666666667,3.9166666666667,0,1,"Good forage","",""
"2115","JO1059","trt_vs_trt","SCM 10","SCM 15","Addition","",5,5,0,0,0,"","",""
"2116","JO1059","trt_vs_trt","SCM 10","SCM 20","Addition","",10,10,0,0,0,"","",""
"2117","JO1059","trt_vs_trt","SCM 15","SCM 20","Addition","",5,5,0,0,0,"","",""
"2118","JO1060","trt_vs_ctrl","Diet 1","Diet 2","Addition","Unclassified",4.96353079488472,3.64392139926582,1.3196093956189,1,0,"Unclassified","",""
"2119","JO1060","trt_vs_ctrl","Diet 1","Diet 3","Addition","Unclassified",53.0153893306142,24.5383495517585,28.4770397788558,1,0,"Unclassified","",""
"2120","JO1060","trt_vs_ctrl","Diet 1","Diet 4","Addition","Unclassified",26.2676477591484,13.6739280674143,12.5937196917341,1,0,"Unclassified","",""
"2121","JO1060","trt_vs_ctrl","Diet 1","Diet 5","Addition","Unclassified",58.3094903908443,32.763239581084,25.5462508097603,1,0,"Unclassified","",""
"2122","JO1060","trt_vs_trt","Diet 2","Diet 3","No change","",48.0518585357295,20.8944281524926,27.1574303832369,0,0,"","",""
"2123","JO1060","trt_vs_trt","Diet 2","Diet 4","Substitution","High-starch → Unclassified",21.3041169642636,10.0300066681485,11.2741102961152,0,0,"","","High-starch → Unclassified"
"2124","JO1060","trt_vs_trt","Diet 2","Diet 5","No change","",53.3459595959596,29.1193181818181,24.2266414141414,0,0,"","",""
"2125","JO1060","trt_vs_trt","Diet 3","Diet 4","No change","",33.8278922749306,19.4233954388541,14.4044968360766,0,0,"","",""
"2126","JO1060","trt_vs_trt","Diet 3","Diet 5","Addition","",34.1543537108053,22.6550163546131,11.4993373561922,0,0,"","",""
"2127","JO1060","trt_vs_trt","Diet 4","Diet 5","No change","",32.0418426316959,19.0893115136697,12.9525311180262,0,0,"","",""
"2128","JO1061","trt_vs_ctrl","Control","OG Diet","Addition","Unclassified",10,5,5,1,0,"Unclassified","",""
"2129","JO1061","trt_vs_ctrl","Control","OG VA Diet","Addition","Unclassified",10,5,5,2,0,"Unclassified","",""
"2130","JO1061","trt_vs_ctrl","Control","VA CA Diet","Addition","Unclassified",10,5,5,2,0,"Unclassified","",""
"2131","JO1061","trt_vs_trt","CA Diet","OG Diet","Substitution","Unclassified → Unclassified",10,5,5,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"2132","JO1061","trt_vs_trt","CA Diet","OG VA Diet","Addition","Unclassified",5,2.5,2.5,1,0,"Unclassified","",""
"2133","JO1061","trt_vs_trt","CA Diet","VA CA Diet","Substitution","Unclassified → Unclassified",10,5,5,2,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"2134","JO1061","trt_vs_trt","OG Diet","OG VA Diet","Substitution","Unclassified → Unclassified",10,5,5,2,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"2135","JO1061","trt_vs_trt","OG Diet","VA CA Diet","Addition","Unclassified",5,2.5,2.5,1,0,"Unclassified","",""
"2136","JO1061","trt_vs_trt","OG VA Diet","VA CA Diet","Substitution","Unclassified → Unclassified",5,2.5,2.5,1,1,"Unclassified","Unclassified","Unclassified → Unclassified"
"2137","JO1061",NA,"Control","CA Diet","Addition","Unclassified",10,5,5,0,1,"Unclassified","",""
"2138","JO1062","trt_vs_ctrl","Intervention Diet","Traditional Diet","Substitution","Poor forage → High-starch, Poor forage, Unclassified",127.600925427224,47.66308835673,79.9378370704939,7,2,"High-starch, Poor forage, Unclassified","Poor forage","Poor forage → High-starch, Poor forage, Unclassified"
"2139","JO1063","trt_vs_trt","Grass Legume SC 0","Grass Legume SC 1.5","Addition","Protein",40.1453488372094,0.174418604651163,39.9709302325582,1,0,"Protein","",""
"2140","JO1063","trt_vs_trt","Grass Legume SC 0","Grass SC 1.5","Substitution","Good forage → Protein",166.916666666667,88.791666666667,78.125,1,1,"Protein","Good forage","Good forage → Protein"
"2141","JO1063","trt_vs_trt","Grass Legume SC 0","Legume SC 1.5","Substitution","Poor forage → Protein",102.193877551021,24.0688775510208,78.125,1,1,"Protein","Poor forage","Poor forage → Protein"
"2142","JO1063","trt_vs_trt","Grass SC 0","Grass SC 1.5","Addition","Protein",12.154761904762,0.25,11.904761904762,1,0,"Protein","",""
"2143","JO1063","trt_vs_trt","Grass SC 0","Legume SC 0","Substitution","Poor forage → Good forage",297.619047619048,119.047619047619,178.571428571429,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"2144","JO1063","trt_vs_trt","Grass SC 0","Legume SC 1.5","Substitution","Poor forage → Good forage, Protein",280.76530612245,102.193877551021,178.571428571429,2,1,"Good forage, Protein","Poor forage","Poor forage → Good forage, Protein"
"2145","JO1063","trt_vs_trt","Grass SC 1.5","Legume SC 0","Substitution","Poor forage, Protein → Good forage",285.964285714286,119.047619047619,166.916666666667,1,2,"Good forage","Poor forage, Protein","Poor forage, Protein → Good forage"
"2146","JO1063","trt_vs_trt","Grass SC 1.5","Legume SC 1.5","Substitution","Poor forage → Good forage",268.804421768708,102.040816326531,166.763605442177,1,1,"Good forage","Poor forage","Poor forage → Good forage"
"2147","JO1063","trt_vs_trt","Legume SC 0","Legume SC 1.5","Addition","Protein",17.1598639455778,0.153061224489796,17.006802721088,1,0,"Protein","",""
"2148","JO1063",NA,"Grass SC 0","Grass Legume SC 0","Addition","Good forage",178.571428571429,78.125,100.446428571429,0,1,"Good forage","",""
"2149","JO1063",NA,"Grass SC 0","Grass Legume SC 1.5","Addition","Good forage, Protein",178.74584717608,58.3139534883721,120.431893687708,0,2,"Good forage, Protein","",""
"2150","JO1063",NA,"Grass SC 1.5","Grass Legume SC 1.5","Addition","Good forage",166.742248062016,58.1395348837209,108.602713178295,0,1,"Good forage","",""
"2151","JO1063",NA,"Legume SC 0","Grass Legume SC 0","Addition","Poor forage",119.047619047619,78.125,40.922619047619,0,1,"Poor forage","",""
"2152","JO1063",NA,"Legume SC 0","Grass Legume SC 1.5","Addition","Poor forage, Protein",119.22203765227,58.3139534883721,60.9080841638981,0,2,"Poor forage, Protein","",""
"2153","JO1063",NA,"Legume SC 1.5","Grass Legume SC 1.5","Addition","Poor forage",102.062173706692,58.1608922638823,43.9012814428101,0,1,"Poor forage","",""
"2154","JO1064","trt_vs_ctrl","CFM BH","CFM SBHtv BH","Addition","Good forage",48,24,24,1,0,"Good forage","",""
"2155","JO1064","trt_vs_ctrl","CFM BH","CFM SBP BH","Addition","Good forage",48,24,24,1,0,"Good forage","",""
"2156","JO1064","trt_vs_ctrl","CFM BH","CFM SBPcc BH","Addition","Good forage",48,24,24,1,0,"Good forage","",""
"2157","JO1064","trt_vs_ctrl","CFM BH","CFM SBPsc BH","Addition","Good forage",48,24,24,1,0,"Good forage","",""
"2158","JO1064","trt_vs_trt","CFM SBHtv BH","CFM SBP BH","Substitution","Good forage → Good forage",48,24,24,1,1,"Good forage","Good forage","Good forage → Good forage"
"2159","JO1064","trt_vs_trt","CFM SBHtv BH","CFM SBPcc BH","No change","",0,0,0,0,0,"","",""
"2160","JO1064","trt_vs_trt","CFM SBHtv BH","CFM SBPsc BH","No change","",0,0,0,0,0,"","",""
"2161","JO1064","trt_vs_trt","CFM SBP BH","CFM SBPcc BH","Substitution","Good forage → Good forage",48,24,24,1,1,"Good forage","Good forage","Good forage → Good forage"
"2162","JO1064","trt_vs_trt","CFM SBP BH","CFM SBPsc BH","Substitution","Good forage → Good forage",48,24,24,1,1,"Good forage","Good forage","Good forage → Good forage"
"2163","JO1064","trt_vs_trt","CFM SBPcc BH","CFM SBPsc BH","No change","",0,0,0,0,0,"","",""
"2164","JO1065","trt_vs_ctrl","Intervention diet","Untreated Diet","Substitution","Poor forage → Poor forage",161.811247005422,80.7432858403732,81.0679611650485,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"2165","JO1066","trt_vs_trt","BC","BC2A","Addition","Good forage",186.915887850467,93.4579439252336,93.4579439252336,1,0,"Good forage","",""
"2166","JO1066","trt_vs_trt","BC","BC4A","Addition","Good forage",193.236714975845,96.6183574879227,96.6183574879227,1,0,"Good forage","",""
"2167","JO1066","trt_vs_trt","BC2A","BC4A","Substitution","Unclassified → Good forage",6.32082712537816,3.1604135626891,3.16041356268906,0,0,"","","Unclassified → Good forage"
"2168","JO1067","trt_vs_ctrl","Diet 1","Diet 2","Addition","Good forage",19,9.5,9.5,1,0,"Good forage","",""
"2169","JO1067","trt_vs_ctrl","Diet 1","Diet 3","Addition","Good forage",37.4,18.7,18.7,1,0,"Good forage","",""
"2170","JO1067","trt_vs_ctrl","Diet 1","Diet 4","Addition","Good forage",56.6,28.3,28.3,1,0,"Good forage","",""
"2171","JO1067","trt_vs_ctrl","Diet 1","Diet 5","Addition","Good forage",77,38.5,38.5,1,0,"Good forage","",""
"2172","JO1067","trt_vs_trt","Diet 2","Diet 3","Substitution","High-starch → High-fat; Protein → Good forage",18.4,9.2,9.2,0,0,"","","High-starch → High-fat; Protein → Good forage"
"2173","JO1067","trt_vs_trt","Diet 2","Diet 4","Substitution","High-starch → High-fat; Protein → Good forage",37.6,18.8,18.8,0,0,"","","High-starch → High-fat; Protein → Good forage"
"2174","JO1067","trt_vs_trt","Diet 2","Diet 5","Substitution","High-starch → High-fat; Protein → Good forage",58,29,29,0,0,"","","High-starch → High-fat; Protein → Good forage"
"2175","JO1067","trt_vs_trt","Diet 3","Diet 4","Substitution","High-starch → High-fat",19.2,9.6,9.6,0,0,"","","High-starch → High-fat"
"2176","JO1067","trt_vs_trt","Diet 3","Diet 5","Substitution","High-starch → High-fat; Protein → Good forage",39.6,19.8,19.8,0,0,"","","High-starch → High-fat; Protein → Good forage"
"2177","JO1067","trt_vs_trt","Diet 4","Diet 5","Substitution","High-starch → High-fat; Protein → Good forage",20.4,10.2,10.2,0,0,"","","High-starch → High-fat; Protein → Good forage"
"2178","JO1068","trt_vs_ctrl","Control","Diet 2","Substitution","Mineral/Vitamin → Protein",22.78,11.39,11.39,1,2,"Protein","Mineral/Vitamin","Mineral/Vitamin → Protein"
"2179","JO1068","trt_vs_ctrl","Control","Diet 3","Substitution","Mineral/Vitamin → Protein",17,8.5,8.5,1,2,"Protein","Mineral/Vitamin","Mineral/Vitamin → Protein"
"2180","JO1068","trt_vs_ctrl","Control","Diet 4","Substitution","Mineral/Vitamin → Protein",31.44,10.72,20.72,1,2,"Protein","Mineral/Vitamin","Mineral/Vitamin → Protein"
"2181","JO1068","trt_vs_trt","Diet 2","Diet 3","Substitution","Protein → Protein",11.2,5.6,5.6,0,0,"","","Protein → Protein"
"2182","JO1068",NA,"Diet 4","Diet 2","Addition","",22.16,16.08,6.08,0,0,"","",""
"2183","JO1068",NA,"Diet 4","Diet 3","Addition","",18.64,14.32,4.32,0,0,"","",""
"2184","JO1069","trt_vs_ctrl","0 Inclusion","5 inclusion","Addition","Good forage",10,5,5,1,0,"Good forage","",""
"2185","JO1070","trt_vs_ctrl","MOLM 0","MOLM 70","Addition","Protein",0.662,0.3815,0.2805,1,0,"Protein","",""
"2186","JO1071","trt_vs_ctrl","Treatment 1","Treatment 2","Addition","Good forage",10,5,5,1,0,"Good forage","",""
"2187","JO1071","trt_vs_ctrl","Treatment 1","Treatment 3","Addition","Good forage",20,10,10,1,0,"Good forage","",""
"2188","JO1071","trt_vs_ctrl","Treatment 1","Treatment 4","Addition","Good forage",30,15,15,1,0,"Good forage","",""
"2189","JO1071","trt_vs_trt","Treatment 2","Treatment 3","Substitution","High-starch → Good forage",10,5,5,0,0,"","","High-starch → Good forage"
"2190","JO1071","trt_vs_trt","Treatment 2","Treatment 4","Substitution","High-starch → Good forage",20,10,10,0,0,"","","High-starch → Good forage"
"2191","JO1071","trt_vs_trt","Treatment 3","Treatment 4","Substitution","High-starch → Good forage",10,5,5,0,0,"","","High-starch → Good forage"
"2192","JO1072","trt_vs_trt","15FGMPP","15UGMPP","Substitution","Poor forage → Poor forage",32.4,16.2,16.2,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"2193","JO1072","trt_vs_trt","15FGMPP","30UGMPP","Substitution","High-starch, Poor forage → Poor forage",77,38.5,38.5,1,2,"Poor forage","High-starch, Poor forage","High-starch, Poor forage → Poor forage"
"2194","JO1072","trt_vs_trt","15UGMPP","30FGMPP","Substitution","High-starch, Poor forage → Poor forage",75,37.5,37.5,1,2,"Poor forage","High-starch, Poor forage","High-starch, Poor forage → Poor forage"
"2195","JO1072","trt_vs_trt","30FGMPP","30UGMPP","Substitution","Poor forage → Poor forage",65,32.5,32.5,1,1,"Poor forage","Poor forage","Poor forage → Poor forage"
"2196","JO1072","trt_vs_trt","30FGMPP","Control","Substitution","Poor forage → High-starch",63,31.5,31.5,1,1,"High-starch","Poor forage","Poor forage → High-starch"
"2197","JO1072","trt_vs_trt","30UGMPP","Control","Substitution","Poor forage → High-starch",67.8,33.9,33.9,1,1,"High-starch","Poor forage","Poor forage → High-starch"
"2198","JO1072",NA,"30FGMPP","15FGMPP","Addition","High-starch",42.6,21.3,21.3,0,1,"High-starch","",""
"2199","JO1072",NA,"30UGMPP","15UGMPP","Addition","High-starch",46,23,23,0,1,"High-starch","",""
"2200","JO1072",NA,"Control","15FGMPP","Addition","Poor forage",40.4,20.2,20.2,0,1,"Poor forage","",""
"2201","JO1072",NA,"Control","15UGMPP","Addition","Poor forage",42.8,21.4,21.4,0,1,"Poor forage","",""
"2202","JO1073","trt_vs_ctrl","G0","G25","Addition","Protein",6,3,3,1,0,"Protein","",""
"2203","JO1073","trt_vs_ctrl","G0","G50","Addition","Protein",12,6,6,1,0,"Protein","",""
"2204","JO1073","trt_vs_ctrl","G0","G75","Addition","Protein",18,9,9,1,0,"Protein","",""
"2205","JO1073","trt_vs_trt","G25","G50","Substitution","Protein → Protein",6,3,3,0,0,"","","Protein → Protein"
"2206","JO1073","trt_vs_trt","G25","G75","Substitution","Protein → Protein",12,6,6,0,0,"","","Protein → Protein"
"2207","JO1073","trt_vs_trt","G50","G75","Substitution","Protein → Protein",6,3,3,0,0,"","","Protein → Protein"
"2208","JO1074","trt_vs_trt","URS AL Lambs","URS FE Lambs","Substitution","Good forage → Good forage",42.4200830774788,24.9824413541228,17.437641723356,1,1,"Good forage","Good forage","Good forage → Good forage"
"2209","JO1074","trt_vs_trt","URS AL Lambs","URS MO Lambs","Substitution","Good forage → Protein",37.0204454129358,18.5626283367556,18.4578170761802,1,1,"Protein","Good forage","Good forage → Protein"
"2210","JO1074","trt_vs_trt","URS FE Lambs","URS MO Lambs","Substitution","Good forage → Protein",44.5652450437026,18.5626283367556,26.002616706947,1,1,"Protein","Good forage","Good forage → Protein"
"2211","JO1075","trt_vs_trt","200g Diet 2","30g Diet 1","Addition","",70.4045699193662,70.4045699193662,0,0,0,"","",""
"2212","JO1075","trt_vs_trt","200g Diet 2","75g Diet 1","Addition","",146.206568048903,146.206568048903,0,0,0,"","",""
"2213","JO1075","trt_vs_trt","25g Diet 1","30g Diet 1","Addition","",75.4211562448343,75.4211562448343,0,0,0,"","",""
"2214","JO1075","trt_vs_trt","25g Diet 1","75g Diet 1","Addition","",151.223154374371,151.223154374371,0,0,0,"","",""
"2215","JO1075","trt_vs_trt","25g Diet 2","30g Diet 1","Addition","",132.062465583495,132.062465583495,0,0,0,"","",""
"2216","JO1075","trt_vs_trt","25g Diet 2","30g Diet 2","Addition","",20.5533691565781,20.5533691565781,0,0,0,"","",""
"2217","JO1075","trt_vs_trt","25g Diet 2","75g Diet 1","Addition","",207.864463713032,207.864463713032,0,0,0,"","",""
"2218","JO1075","trt_vs_trt","25g Diet 2","75g Diet 2","Addition","",40.4112512110824,40.4112512110824,0,0,0,"","",""
"2219","JO1075","trt_vs_trt","30g Diet 1","75g Diet 1","Addition","",75.801998129537,75.801998129537,0,0,0,"","",""
"2220","JO1075","trt_vs_trt","30g Diet 2","75g Diet 1","Addition","",187.311094556454,187.311094556454,0,0,0,"","",""
"2221","JO1075","trt_vs_trt","30g Diet 2","75g Diet 2","Addition","",19.8578820545043,19.8578820545043,0,0,0,"","",""
"2222","JO1075",NA,"200g Diet 2","100g Diet 1","Addition","",238.581127446403,238.581127446403,0,0,0,"","",""
"2223","JO1075",NA,"25g Diet 1","100g Diet 1","Addition","",243.597713771871,243.597713771871,0,0,0,"","",""
"2224","JO1075",NA,"25g Diet 1","200g Diet 2","Addition","",5.01658632546811,5.01658632546811,0,0,0,"","",""
"2225","JO1075",NA,"25g Diet 2","100g Diet 1","Addition","",300.239023110532,300.239023110532,0,0,0,"","",""
"2226","JO1075",NA,"25g Diet 2","200g Diet 2","Addition","",61.6578956641291,61.6578956641291,0,0,0,"","",""
"2227","JO1075",NA,"25g Diet 2","25g Diet 1","Addition","",56.641309338661,56.641309338661,0,0,0,"","",""
"2228","JO1075",NA,"30g Diet 1","100g Diet 1","Addition","",168.176557527037,168.176557527037,0,0,0,"","",""
"2229","JO1075",NA,"30g Diet 2","100g Diet 1","Addition","",279.685653953954,279.685653953954,0,0,0,"","",""
"2230","JO1075",NA,"30g Diet 2","200g Diet 2","Addition","",41.104526507551,41.104526507551,0,0,0,"","",""
"2231","JO1075",NA,"30g Diet 2","25g Diet 1","Addition","",36.0879401820829,36.0879401820829,0,0,0,"","",""
"2232","JO1075",NA,"30g Diet 2","30g Diet 1","Addition","",111.509096426917,111.509096426917,0,0,0,"","",""
"2233","JO1075",NA,"75g Diet 1","100g Diet 1","Addition","",92.3745593975,92.3745593975,0,0,0,"","",""
"2234","JO1075",NA,"75g Diet 2","100g Diet 1","Addition","",259.82777189945,259.82777189945,0,0,0,"","",""
"2235","JO1075",NA,"75g Diet 2","200g Diet 2","Addition","",21.2466444530467,21.2466444530467,0,0,0,"","",""
"2236","JO1075",NA,"75g Diet 2","25g Diet 1","Addition","",16.2300581275786,16.2300581275786,0,0,0,"","",""
"2237","JO1075",NA,"75g Diet 2","30g Diet 1","Addition","",91.6512143724129,91.6512143724129,0,0,0,"","",""
"2238","JO1075",NA,"75g Diet 2","75g Diet 1","Addition","",167.45321250195,167.45321250195,0,0,0,"","",""
"2239","JO1075",NA,"Control 2","100g Diet 1","Addition","Protein",320.615581917281,320.615581917281,0,0,1,"Protein","",""
"2240","JO1075",NA,"Control 2","200g Diet 2","Addition","Protein",82.0344544708778,82.0344544708778,0,0,1,"Protein","",""
"2241","JO1075",NA,"Control 2","25g Diet 1","Addition","Protein",77.0178681454097,77.0178681454097,0,0,1,"Protein","",""
"2242","JO1075",NA,"Control 2","25g Diet 2","Addition","Protein",20.3765588067487,20.3765588067487,0,0,1,"Protein","",""
"2243","JO1075",NA,"Control 2","30g Diet 1","Addition","Protein",152.439024390244,152.439024390244,0,0,1,"Protein","",""
"2244","JO1075",NA,"Control 2","30g Diet 2","Addition","Protein",40.9299279633268,40.9299279633268,0,0,1,"Protein","",""
"2245","JO1075",NA,"Control 2","75g Diet 1","Addition","Protein",228.241022519781,228.241022519781,0,0,1,"Protein","",""
"2246","JO1075",NA,"Control 2","75g Diet 2","Addition","Protein",60.7878100178311,60.7878100178311,0,0,1,"Protein","",""
"2247","JO1076","trt_vs_ctrl","MSC MSM 1.25OMSS f","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Mineral/Vitamin, Protein",67.9,33.95,33.95,3,4,"High-fat, Mineral/Vitamin, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Mineral/Vitamin, Protein"
"2248","JO1076","trt_vs_ctrl","MSC MSM 1.25OMSS g","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",74.8567569729082,37.4283784864541,37.4283784864541,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2249","JO1076","trt_vs_ctrl","MSC MSM 1.25OMSS s","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",101.577,50.787,50.79,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2250","JO1076","trt_vs_ctrl","MSC MSM 2.5OMSS f","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",51.6232212617497,25.8116106308748,25.8116106308749,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2251","JO1076","trt_vs_ctrl","MSC MSM 2.5OMSS g","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",85.0970164475329,42.5485082237665,42.5485082237664,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2252","JO1076","trt_vs_ctrl","MSC MSM 2.5OMSS s","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",102.436,51.216,51.22,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2253","JO1076","trt_vs_ctrl","MSC MSM 5OMSS f","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",64.6804758572429,32.3402379286214,32.3402379286214,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2254","JO1076","trt_vs_ctrl","MSC MSM 5OMSS g","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",84.8003284474729,42.4001642237364,42.4001642237364,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2255","JO1076","trt_vs_ctrl","MSC MSM 5OMSS s","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",109.71,59.85,49.86,2,4,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
"2256","JO1076","trt_vs_ctrl","MSC MSM f","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Mineral/Vitamin, Protein",69.6929487051295,34.8464743525648,34.8464743525647,3,3,"High-fat, Mineral/Vitamin, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Mineral/Vitamin, Protein"
"2257","JO1076","trt_vs_ctrl","MSC MSM g","SBM f","Substitution","Good forage, High-starch, Unclassified → High-fat, Protein",88.8819316136773,44.4409658068386,44.4409658068386,2,3,"High-fat, Protein","Good forage, High-starch, Unclassified","Good forage, High-starch, Unclassified → High-fat, Protein"
