"","B.Code","D.Item","DC.Variable","DC.Value","is_entire_diet","is_group"
"442","HK0008","80% Leucaena Goat","NDF",NA,TRUE,FALSE
"443","HK0008","80% Leucaena Goat","Ash",NA,TRUE,FALSE
"444","HK0008","80% Leucaena Goat","EE",NA,TRUE,FALSE
"445","HK0008","80% Leucaena Goat","GE",NA,TRUE,FALSE
"446","HK0008","80% Leucaena Sheep","CP",263,TRUE,FALSE
"447","HK0008","80% Leucaena Sheep","NDF",NA,TRUE,FALSE
"448","HK0008","80% Leucaena Sheep","Ash",NA,TRUE,FALSE
"449","HK0008","80% Leucaena Sheep","EE",NA,TRUE,FALSE
"450","HK0008","80% Leucaena Sheep","GE",NA,TRUE,FALSE
"451","HK0011","CW","CP",54.1,TRUE,FALSE
"452","HK0011","CW","NDF",NA,TRUE,FALSE
"453","HK0011","CW","Ash",66.8,TRUE,FALSE
"454","HK0011","CW","EE",7.8,TRUE,FALSE
"455","HK0011","CW","GE",16.81968,TRUE,FALSE
"456","HK0011","CW:DSBG","CP",181.2,TRUE,FALSE
"457","HK0011","CW:DSBG","NDF",NA,TRUE,FALSE
"458","HK0011","CW:DSBG","Ash",61.8,TRUE,FALSE
"459","HK0011","CW:DSBG","EE",39.4,TRUE,FALSE
"460","HK0011","CW:DSBG","GE",18.28408,TRUE,FALSE
"461","HK0011","DSBG","CP",332,TRUE,FALSE
"462","HK0011","DSBG","NDF",NA,TRUE,FALSE
"463","HK0011","DSBG","Ash",53.9,TRUE,FALSE
"464","HK0011","DSBG","EE",62.2,TRUE,FALSE
"465","HK0011","DSBG","GE",19.874,TRUE,FALSE
"466","HK0014","D1 No Macuna Bundle 1","CP",371,TRUE,FALSE
"467","HK0014","D1 No Macuna Bundle 1","NDF",NA,TRUE,FALSE
"468","HK0014","D1 No Macuna Bundle 1","Ash",NA,TRUE,FALSE
"469","HK0014","D1 No Macuna Bundle 1","EE",NA,TRUE,FALSE
"470","HK0014","D1 No Macuna Bundle 1","GE",12.3168592,TRUE,FALSE
"471","HK0014","D2 5% Treated Macuna Bundle 1","CP",369.1,TRUE,FALSE
"472","HK0014","D2 5% Treated Macuna Bundle 1","NDF",NA,TRUE,FALSE
"473","HK0014","D2 5% Treated Macuna Bundle 1","Ash",NA,TRUE,FALSE
"474","HK0014","D2 5% Treated Macuna Bundle 1","EE",NA,TRUE,FALSE
"475","HK0014","D2 5% Treated Macuna Bundle 1","GE",12.1285792,TRUE,FALSE
"476","HK0014","D2 5% Treated Macuna Bundle 2","CP",369.1,TRUE,FALSE
"477","HK0014","D2 5% Treated Macuna Bundle 2","NDF",NA,TRUE,FALSE
"478","HK0014","D2 5% Treated Macuna Bundle 2","Ash",NA,TRUE,FALSE
"479","HK0014","D2 5% Treated Macuna Bundle 2","EE",NA,TRUE,FALSE
"480","HK0014","D2 5% Treated Macuna Bundle 2","GE",12.1285792,TRUE,FALSE
"481","HK0014","D3 5% Raw Macuna Bundle 1","CP",365.3,TRUE,FALSE
"482","HK0014","D3 5% Raw Macuna Bundle 1","NDF",NA,TRUE,FALSE
"483","HK0014","D3 5% Raw Macuna Bundle 1","Ash",NA,TRUE,FALSE
"484","HK0014","D3 5% Raw Macuna Bundle 1","EE",NA,TRUE,FALSE
"485","HK0014","D3 5% Raw Macuna Bundle 1","GE",11.9235632,TRUE,FALSE
"486","HK0014","D3 5% Raw Macuna Bundle 2","CP",365.3,TRUE,FALSE
"487","HK0014","D3 5% Raw Macuna Bundle 2","NDF",NA,TRUE,FALSE
"488","HK0014","D3 5% Raw Macuna Bundle 2","Ash",NA,TRUE,FALSE
"489","HK0014","D3 5% Raw Macuna Bundle 2","EE",NA,TRUE,FALSE
"490","HK0014","D3 5% Raw Macuna Bundle 2","GE",11.9235632,TRUE,FALSE
"491","HK0014","D4 10% Treated Macuna Bundle 1","CP",366.8,TRUE,FALSE
"492","HK0014","D4 10% Treated Macuna Bundle 1","NDF",NA,TRUE,FALSE
"493","HK0014","D4 10% Treated Macuna Bundle 1","Ash",NA,TRUE,FALSE
"494","HK0014","D4 10% Treated Macuna Bundle 1","EE",NA,TRUE,FALSE
"495","HK0014","D4 10% Treated Macuna Bundle 1","GE",11.9114296,TRUE,FALSE
"496","HK0014","D5 15% Treated Macuna Bundle 1","CP",369,TRUE,FALSE
"497","HK0014","D5 15% Treated Macuna Bundle 1","NDF",NA,TRUE,FALSE
"498","HK0014","D5 15% Treated Macuna Bundle 1","Ash",NA,TRUE,FALSE
"499","HK0014","D5 15% Treated Macuna Bundle 1","EE",NA,TRUE,FALSE
"500","HK0014","D5 15% Treated Macuna Bundle 1","GE",11.4972136,TRUE,FALSE
"501","HK0014","Maize","CP",80,FALSE,FALSE
"502","HK0014","Maize","NDF",155,FALSE,FALSE
"503","HK0014","Maize","Ash",43,FALSE,FALSE
"504","HK0014","Maize","EE",45,FALSE,FALSE
"505","HK0014","Maize","GE",18.8,FALSE,FALSE
"506","HK0017","0% Animal  Protein Mixture","CP",383.6,TRUE,FALSE
"507","HK0017","0% Animal  Protein Mixture","NDF",NA,TRUE,FALSE
"508","HK0017","0% Animal  Protein Mixture","Ash",52,TRUE,FALSE
"509","HK0017","0% Animal  Protein Mixture","EE",55.3,TRUE,FALSE
"510","HK0017","0% Animal  Protein Mixture","GE",19.4543448,TRUE,FALSE
"511","HK0017","100% Animal Protein Mixture","CP",360,TRUE,FALSE
"512","HK0017","100% Animal Protein Mixture","NDF",NA,TRUE,FALSE
"513","HK0017","100% Animal Protein Mixture","Ash",56,TRUE,FALSE
"514","HK0017","100% Animal Protein Mixture","EE",69,TRUE,FALSE
"515","HK0017","100% Animal Protein Mixture","GE",19.0436852,TRUE,FALSE
"516","HK0017","25% Animal Protein Mixture","CP",378.4,TRUE,FALSE
"517","HK0017","25% Animal Protein Mixture","NDF",NA,TRUE,FALSE
"518","HK0017","25% Animal Protein Mixture","Ash",54,TRUE,FALSE
"519","HK0017","25% Animal Protein Mixture","EE",60.8,TRUE,FALSE
"520","HK0017","25% Animal Protein Mixture","GE",19.4940928,TRUE,FALSE
"521","HK0017","50% Animal Protein Mixture","CP",373.1,TRUE,FALSE
"522","HK0017","50% Animal Protein Mixture","NDF",NA,TRUE,FALSE
"523","HK0017","50% Animal Protein Mixture","Ash",61,TRUE,FALSE
"524","HK0017","50% Animal Protein Mixture","EE",66.8,TRUE,FALSE
"525","HK0017","50% Animal Protein Mixture","GE",19.47225232,TRUE,FALSE
"526","HK0017","75% Animal Protein Mixture","CP",367.9,TRUE,FALSE
"527","HK0017","75% Animal Protein Mixture","NDF",NA,TRUE,FALSE
"528","HK0017","75% Animal Protein Mixture","Ash",54,TRUE,FALSE
"529","HK0017","75% Animal Protein Mixture","EE",67.9,TRUE,FALSE
"530","HK0017","75% Animal Protein Mixture","GE",19.02887384,TRUE,FALSE
"531","HK0017","Maize","CP",80,FALSE,FALSE
"532","HK0017","Maize","NDF",155,FALSE,FALSE
"533","HK0017","Maize","Ash",39,FALSE,FALSE
"534","HK0017","Maize","EE",45,FALSE,FALSE
"535","HK0017","Maize","GE",17.7566868,FALSE,FALSE
"536","HK0026","Diet 1","CP",NA,TRUE,FALSE
"537","HK0026","Diet 1","NDF",NA,TRUE,FALSE
"538","HK0026","Diet 1","Ash",NA,TRUE,FALSE
"539","HK0026","Diet 1","EE",NA,TRUE,FALSE
"540","HK0026","Diet 1","GE",NA,TRUE,FALSE
"541","HK0026","Diet 2","CP",NA,TRUE,FALSE
"542","HK0026","Diet 2","NDF",NA,TRUE,FALSE
"543","HK0026","Diet 2","Ash",NA,TRUE,FALSE
"544","HK0026","Diet 2","EE",NA,TRUE,FALSE
"545","HK0026","Diet 2","GE",NA,TRUE,FALSE
"546","HK0026","Diet 3","CP",NA,TRUE,FALSE
"547","HK0026","Diet 3","NDF",NA,TRUE,FALSE
"548","HK0026","Diet 3","Ash",NA,TRUE,FALSE
"549","HK0026","Diet 3","EE",NA,TRUE,FALSE
"550","HK0026","Diet 3","GE",NA,TRUE,FALSE
"551","HK0026","Diet 4","CP",NA,TRUE,FALSE
"552","HK0026","Diet 4","NDF",NA,TRUE,FALSE
"553","HK0026","Diet 4","Ash",NA,TRUE,FALSE
"554","HK0026","Diet 4","EE",NA,TRUE,FALSE
"555","HK0026","Diet 4","GE",NA,TRUE,FALSE
"556","HK0026","Diet 5","CP",NA,TRUE,FALSE
"557","HK0026","Diet 5","NDF",NA,TRUE,FALSE
"558","HK0026","Diet 5","Ash",NA,TRUE,FALSE
"559","HK0026","Diet 5","EE",NA,TRUE,FALSE
"560","HK0026","Diet 5","GE",NA,TRUE,FALSE
"561","HK0028","MSP Con","CP",176,TRUE,FALSE
"562","HK0028","MSP Con","NDF",NA,TRUE,FALSE
"563","HK0028","MSP Con","Ash",109,TRUE,FALSE
"564","HK0028","MSP Con","EE",NA,TRUE,FALSE
"565","HK0028","MSP Con","GE",17.37841136,TRUE,FALSE
"566","HK0028","MSP1","CP",174,TRUE,FALSE
"567","HK0028","MSP1","NDF",NA,TRUE,FALSE
"568","HK0028","MSP1","Ash",102,TRUE,FALSE
"569","HK0028","MSP1","EE",NA,TRUE,FALSE
"570","HK0028","MSP1","GE",17.00327392,TRUE,FALSE
"571","HK0028","MSP2","CP",165.8,TRUE,FALSE
"572","HK0028","MSP2","NDF",NA,TRUE,FALSE
"573","HK0028","MSP2","Ash",122,TRUE,FALSE
"574","HK0028","MSP2","EE",NA,TRUE,FALSE
"575","HK0028","MSP2","GE",16.4648768,TRUE,FALSE
"576","HK0029","Diet A (No Cassava Peals)","CP",156,TRUE,FALSE
"577","HK0029","Diet A (No Cassava Peals)","NDF",NA,TRUE,FALSE
"578","HK0029","Diet A (No Cassava Peals)","Ash",103,TRUE,FALSE
"579","HK0029","Diet A (No Cassava Peals)","EE",36,TRUE,FALSE
"580","HK0029","Diet A (No Cassava Peals)","GE",NA,TRUE,FALSE
"581","HK0029","Diet B 50","CP",159,TRUE,FALSE
"582","HK0029","Diet B 50","NDF",NA,TRUE,FALSE
"583","HK0029","Diet B 50","Ash",129,TRUE,FALSE
"584","HK0029","Diet B 50","EE",33,TRUE,FALSE
"585","HK0029","Diet B 50","GE",NA,TRUE,FALSE
"586","HK0029","Diet C 100","CP",156,TRUE,FALSE
"587","HK0029","Diet C 100","NDF",NA,TRUE,FALSE
"588","HK0029","Diet C 100","Ash",142,TRUE,FALSE
"589","HK0029","Diet C 100","EE",28,TRUE,FALSE
"590","HK0029","Diet C 100","GE",NA,TRUE,FALSE
"591","HK0033","0% Brewer's Grain","CP",108,TRUE,FALSE
"592","HK0033","0% Brewer's Grain","NDF",NA,TRUE,FALSE
"593","HK0033","0% Brewer's Grain","Ash",52.5,TRUE,FALSE
"594","HK0033","0% Brewer's Grain","EE",40.5,TRUE,FALSE
"595","HK0033","0% Brewer's Grain","GE",NA,TRUE,FALSE
"596","HK0033","15% Brewer's Grain","CP",172,TRUE,FALSE
"597","HK0033","15% Brewer's Grain","NDF",NA,TRUE,FALSE
"598","HK0033","15% Brewer's Grain","Ash",50.6,TRUE,FALSE
"599","HK0033","15% Brewer's Grain","EE",43.4,TRUE,FALSE
"600","HK0033","15% Brewer's Grain","GE",NA,TRUE,FALSE
"601","HK0033","30% Brewer's Grain","CP",151.5,TRUE,FALSE
"602","HK0033","30% Brewer's Grain","NDF",NA,TRUE,FALSE
"603","HK0033","30% Brewer's Grain","Ash",47.9,TRUE,FALSE
"604","HK0033","30% Brewer's Grain","EE",46.4,TRUE,FALSE
"605","HK0033","30% Brewer's Grain","GE",NA,TRUE,FALSE
"606","HK0033","45% Brewer's Grain","CP",173.3,TRUE,FALSE
"607","HK0033","45% Brewer's Grain","NDF",NA,TRUE,FALSE
"608","HK0033","45% Brewer's Grain","Ash",45.6,TRUE,FALSE
"609","HK0033","45% Brewer's Grain","EE",49.3,TRUE,FALSE
"610","HK0033","45% Brewer's Grain","GE",NA,TRUE,FALSE
"611","HK0033","60% Brewer's Grain","CP",195,TRUE,FALSE
"612","HK0033","60% Brewer's Grain","NDF",NA,TRUE,FALSE
"613","HK0033","60% Brewer's Grain","Ash",43.2,TRUE,FALSE
"614","HK0033","60% Brewer's Grain","EE",52.2,TRUE,FALSE
"615","HK0033","60% Brewer's Grain","GE",NA,TRUE,FALSE
"616","HK0037","Diet 1 Bundle 1","CP",237,TRUE,FALSE
"617","HK0037","Diet 1 Bundle 1","NDF",NA,TRUE,FALSE
"618","HK0037","Diet 1 Bundle 1","Ash",30.5,TRUE,FALSE
"619","HK0037","Diet 1 Bundle 1","EE",48,TRUE,FALSE
"620","HK0037","Diet 1 Bundle 1","GE",12.26,TRUE,FALSE
"621","HK0037","Diet 2 Bundle 1","CP",225,TRUE,FALSE
"622","HK0037","Diet 2 Bundle 1","NDF",NA,TRUE,FALSE
"623","HK0037","Diet 2 Bundle 1","Ash",39,TRUE,FALSE
"624","HK0037","Diet 2 Bundle 1","EE",69.2,TRUE,FALSE
"625","HK0037","Diet 2 Bundle 1","GE",12.2,TRUE,FALSE
"626","HK0037","Diet 3 Bundle 1","CP",238.5,TRUE,FALSE
"627","HK0037","Diet 3 Bundle 1","NDF",NA,TRUE,FALSE
"628","HK0037","Diet 3 Bundle 1","Ash",42,TRUE,FALSE
"629","HK0037","Diet 3 Bundle 1","EE",83.6,TRUE,FALSE
"630","HK0037","Diet 3 Bundle 1","GE",12.21,TRUE,FALSE
"631","HK0037","Diet 4 Bundle 1","CP",236.5,TRUE,FALSE
"632","HK0037","Diet 4 Bundle 1","NDF",NA,TRUE,FALSE
"633","HK0037","Diet 4 Bundle 1","Ash",46.1,TRUE,FALSE
"634","HK0037","Diet 4 Bundle 1","EE",96.8,TRUE,FALSE
"635","HK0037","Diet 4 Bundle 1","GE",12.05,TRUE,FALSE
"636","HK0037","Diet 4 Bundle 2","CP",236.5,TRUE,FALSE
"637","HK0037","Diet 4 Bundle 2","NDF",NA,TRUE,FALSE
"638","HK0037","Diet 4 Bundle 2","Ash",46.1,TRUE,FALSE
"639","HK0037","Diet 4 Bundle 2","EE",96.8,TRUE,FALSE
"640","HK0037","Diet 4 Bundle 2","GE",12.05,TRUE,FALSE
"641","HK0037","Diet 5 Bundle 1","CP",239,TRUE,FALSE
"642","HK0037","Diet 5 Bundle 1","NDF",NA,TRUE,FALSE
"643","HK0037","Diet 5 Bundle 1","Ash",40.7,TRUE,FALSE
"644","HK0037","Diet 5 Bundle 1","EE",88.5,TRUE,FALSE
"645","HK0037","Diet 5 Bundle 1","GE",12.05,TRUE,FALSE
"646","HK0037","Diet 5 Bundle 2","CP",239,TRUE,FALSE
"647","HK0037","Diet 5 Bundle 2","NDF",NA,TRUE,FALSE
"648","HK0037","Diet 5 Bundle 2","Ash",40.7,TRUE,FALSE
"649","HK0037","Diet 5 Bundle 2","EE",88.5,TRUE,FALSE
"650","HK0037","Diet 5 Bundle 2","GE",12.05,TRUE,FALSE
"651","HK0044.1","Diet with 0% UCSM 1","CP",210,TRUE,FALSE
"652","HK0044.1","Diet with 0% UCSM 1","NDF",NA,TRUE,FALSE
"653","HK0044.1","Diet with 0% UCSM 1","Ash",NA,TRUE,FALSE
"654","HK0044.1","Diet with 0% UCSM 1","EE",NA,TRUE,FALSE
"655","HK0044.1","Diet with 0% UCSM 1","GE",NA,TRUE,FALSE
"656","HK0044.1","Diet with 10% UCSM 1","CP",202,TRUE,FALSE
"657","HK0044.1","Diet with 10% UCSM 1","NDF",NA,TRUE,FALSE
"658","HK0044.1","Diet with 10% UCSM 1","Ash",NA,TRUE,FALSE
"659","HK0044.1","Diet with 10% UCSM 1","EE",NA,TRUE,FALSE
"660","HK0044.1","Diet with 10% UCSM 1","GE",NA,TRUE,FALSE
"661","HK0044.1","Diet with 20% UCSM 1","CP",206,TRUE,FALSE
"662","HK0044.1","Diet with 20% UCSM 1","NDF",NA,TRUE,FALSE
"663","HK0044.1","Diet with 20% UCSM 1","Ash",NA,TRUE,FALSE
"664","HK0044.1","Diet with 20% UCSM 1","EE",NA,TRUE,FALSE
"665","HK0044.1","Diet with 20% UCSM 1","GE",NA,TRUE,FALSE
"666","HK0044.1","Diet with 30% UCSM 1","CP",204,TRUE,FALSE
"667","HK0044.1","Diet with 30% UCSM 1","NDF",NA,TRUE,FALSE
"668","HK0044.1","Diet with 30% UCSM 1","Ash",NA,TRUE,FALSE
"669","HK0044.1","Diet with 30% UCSM 1","EE",NA,TRUE,FALSE
"670","HK0044.1","Diet with 30% UCSM 1","GE",NA,TRUE,FALSE
"671","HK0044.1","Maize","CP",80,FALSE,FALSE
"672","HK0044.1","Maize","NDF",155,FALSE,FALSE
"673","HK0044.1","Maize","Ash",43,FALSE,FALSE
"674","HK0044.1","Maize","EE",45,FALSE,FALSE
"675","HK0044.1","Maize","GE",18.8,FALSE,FALSE
"676","HK0044.2","Diet with 0% UCSM 2","CP",170,TRUE,FALSE
"677","HK0044.2","Diet with 0% UCSM 2","NDF",NA,TRUE,FALSE
"678","HK0044.2","Diet with 0% UCSM 2","Ash",NA,TRUE,FALSE
"679","HK0044.2","Diet with 0% UCSM 2","EE",NA,TRUE,FALSE
"680","HK0044.2","Diet with 0% UCSM 2","GE",NA,TRUE,FALSE
"681","HK0044.2","Diet with 20% UCSM 2","CP",170,TRUE,FALSE
"682","HK0044.2","Diet with 20% UCSM 2","NDF",NA,TRUE,FALSE
"683","HK0044.2","Diet with 20% UCSM 2","Ash",NA,TRUE,FALSE
"684","HK0044.2","Diet with 20% UCSM 2","EE",NA,TRUE,FALSE
"685","HK0044.2","Diet with 20% UCSM 2","GE",NA,TRUE,FALSE
"686","HK0044.2","Diet with 30% UCSM 2","CP",170,TRUE,FALSE
"687","HK0044.2","Diet with 30% UCSM 2","NDF",NA,TRUE,FALSE
"688","HK0044.2","Diet with 30% UCSM 2","Ash",NA,TRUE,FALSE
"689","HK0044.2","Diet with 30% UCSM 2","EE",NA,TRUE,FALSE
"690","HK0044.2","Diet with 30% UCSM 2","GE",NA,TRUE,FALSE
"691","HK0044.2","Diet with 41.1% UCSM 2","CP",170,TRUE,FALSE
"692","HK0044.2","Diet with 41.1% UCSM 2","NDF",NA,TRUE,FALSE
"693","HK0044.2","Diet with 41.1% UCSM 2","Ash",NA,TRUE,FALSE
"694","HK0044.2","Diet with 41.1% UCSM 2","EE",NA,TRUE,FALSE
"695","HK0044.2","Diet with 41.1% UCSM 2","GE",NA,TRUE,FALSE
"696","HK0044.2","Maize","CP",80,FALSE,FALSE
"697","HK0044.2","Maize","NDF",155,FALSE,FALSE
"698","HK0044.2","Maize","Ash",43,FALSE,FALSE
"699","HK0044.2","Maize","EE",45,FALSE,FALSE
"700","HK0044.2","Maize","GE",18.8,FALSE,FALSE
"701","HK0066.1","0 MSK","CP",178,TRUE,FALSE
"702","HK0066.1","0 MSK","NDF",NA,TRUE,FALSE
"703","HK0066.1","0 MSK","Ash",NA,TRUE,FALSE
"704","HK0066.1","0 MSK","EE",42,TRUE,FALSE
"705","HK0066.1","0 MSK","GE",NA,TRUE,FALSE
"706","HK0066.1","100 MSK","CP",176,TRUE,FALSE
"707","HK0066.1","100 MSK","NDF",NA,TRUE,FALSE
"708","HK0066.1","100 MSK","Ash",NA,TRUE,FALSE
"709","HK0066.1","100 MSK","EE",45,TRUE,FALSE
"710","HK0066.1","100 MSK","GE",NA,TRUE,FALSE
"711","HK0066.1","150 MSK","CP",174,TRUE,FALSE
"712","HK0066.1","150 MSK","NDF",NA,TRUE,FALSE
"713","HK0066.1","150 MSK","Ash",NA,TRUE,FALSE
"714","HK0066.1","150 MSK","EE",46,TRUE,FALSE
"715","HK0066.1","150 MSK","GE",NA,TRUE,FALSE
"716","HK0066.1","200 MSK","CP",172,TRUE,FALSE
"717","HK0066.1","200 MSK","NDF",NA,TRUE,FALSE
"718","HK0066.1","200 MSK","Ash",NA,TRUE,FALSE
"719","HK0066.1","200 MSK","EE",44,TRUE,FALSE
"720","HK0066.1","200 MSK","GE",NA,TRUE,FALSE
"721","HK0066.1","250 MSK","CP",171,TRUE,FALSE
"722","HK0066.1","250 MSK","NDF",NA,TRUE,FALSE
"723","HK0066.1","250 MSK","Ash",NA,TRUE,FALSE
"724","HK0066.1","250 MSK","EE",53,TRUE,FALSE
"725","HK0066.1","250 MSK","GE",NA,TRUE,FALSE
"726","HK0066.1","50 MSK","CP",177,TRUE,FALSE
"727","HK0066.1","50 MSK","NDF",NA,TRUE,FALSE
"728","HK0066.1","50 MSK","Ash",NA,TRUE,FALSE
"729","HK0066.1","50 MSK","EE",42,TRUE,FALSE
"730","HK0066.1","50 MSK","GE",NA,TRUE,FALSE
"731","HK0066.2","0 MSK","CP",237.5,TRUE,FALSE
"732","HK0066.2","0 MSK","NDF",NA,TRUE,FALSE
"733","HK0066.2","0 MSK","Ash",NA,TRUE,FALSE
"734","HK0066.2","0 MSK","EE",38.2,TRUE,FALSE
"735","HK0066.2","0 MSK","GE",NA,TRUE,FALSE
"736","HK0066.2","100 MSK","CP",236,TRUE,FALSE
"737","HK0066.2","100 MSK","NDF",NA,TRUE,FALSE
"738","HK0066.2","100 MSK","Ash",NA,TRUE,FALSE
"739","HK0066.2","100 MSK","EE",45.8,TRUE,FALSE
"740","HK0066.2","100 MSK","GE",NA,TRUE,FALSE
"741","HK0066.2","150 MSK","CP",232.1,TRUE,FALSE
"742","HK0066.2","150 MSK","NDF",NA,TRUE,FALSE
"743","HK0066.2","150 MSK","Ash",NA,TRUE,FALSE
"744","HK0066.2","150 MSK","EE",52.4,TRUE,FALSE
"745","HK0066.2","150 MSK","GE",NA,TRUE,FALSE
"746","HK0066.2","200 MSK","CP",236.2,TRUE,FALSE
"747","HK0066.2","200 MSK","NDF",NA,TRUE,FALSE
"748","HK0066.2","200 MSK","Ash",NA,TRUE,FALSE
"749","HK0066.2","200 MSK","EE",54.5,TRUE,FALSE
"750","HK0066.2","200 MSK","GE",NA,TRUE,FALSE
"751","HK0066.2","50 MSK","CP",235,TRUE,FALSE
"752","HK0066.2","50 MSK","NDF",NA,TRUE,FALSE
"753","HK0066.2","50 MSK","Ash",NA,TRUE,FALSE
"754","HK0066.2","50 MSK","EE",43,TRUE,FALSE
"755","HK0066.2","50 MSK","GE",NA,TRUE,FALSE
"756","HK0067","0% CBC","CP",148.6,TRUE,FALSE
"757","HK0067","0% CBC","NDF",NA,TRUE,FALSE
"758","HK0067","0% CBC","Ash",790,TRUE,FALSE
"759","HK0067","0% CBC","EE",150,TRUE,FALSE
"760","HK0067","0% CBC","GE",15,TRUE,FALSE
"761","HK0067","10% CBC","CP",153.6,TRUE,FALSE
"762","HK0067","10% CBC","NDF",NA,TRUE,FALSE
"763","HK0067","10% CBC","Ash",785,TRUE,FALSE
"764","HK0067","10% CBC","EE",210,TRUE,FALSE
"765","HK0067","10% CBC","GE",15,TRUE,FALSE
"766","HK0067","20% CBC","CP",149.1,TRUE,FALSE
"767","HK0067","20% CBC","NDF",NA,TRUE,FALSE
"768","HK0067","20% CBC","Ash",830,TRUE,FALSE
"769","HK0067","20% CBC","EE",225,TRUE,FALSE
"770","HK0067","20% CBC","GE",15.1,TRUE,FALSE
"771","HK0067","5% CBC","CP",154.1,TRUE,FALSE
"772","HK0067","5% CBC","NDF",NA,TRUE,FALSE
"773","HK0067","5% CBC","Ash",800,TRUE,FALSE
"774","HK0067","5% CBC","EE",190,TRUE,FALSE
"775","HK0067","5% CBC","GE",14.8,TRUE,FALSE
"776","HK0086","Diet B","CP",130,FALSE,FALSE
"777","HK0086","Diet B","NDF",508,FALSE,FALSE
"778","HK0086","Diet B","Ash",35,FALSE,FALSE
"779","HK0086","Diet B","EE",28,FALSE,FALSE
"780","HK0086","Diet B","GE",17.2,FALSE,FALSE
"781","HK0086","Diet C","CP",155,FALSE,FALSE
"782","HK0086","Diet C","NDF",566,FALSE,FALSE
"783","HK0086","Diet C","Ash",39,FALSE,FALSE
"784","HK0086","Diet C","EE",46,FALSE,FALSE
"785","HK0086","Diet C","GE",17.8,FALSE,FALSE
"786","HK0086","Diet D","CP",157,FALSE,FALSE
"787","HK0086","Diet D","NDF",566,FALSE,FALSE
"788","HK0086","Diet D","Ash",37,FALSE,FALSE
"789","HK0086","Diet D","EE",45,FALSE,FALSE
"790","HK0086","Diet D","GE",17.9,FALSE,FALSE
"791","HK0098","10% Mango Diet","CP",406.1,TRUE,FALSE
"792","HK0098","10% Mango Diet","NDF",NA,TRUE,FALSE
"793","HK0098","10% Mango Diet","Ash",76.5,TRUE,FALSE
"794","HK0098","10% Mango Diet","EE",NA,TRUE,FALSE
"795","HK0098","10% Mango Diet","GE",38.59,TRUE,FALSE
"796","HK0098","10% Palm Kernel Diet","CP",410.4,TRUE,FALSE
"797","HK0098","10% Palm Kernel Diet","NDF",NA,TRUE,FALSE
"798","HK0098","10% Palm Kernel Diet","Ash",75.4,TRUE,FALSE
"799","HK0098","10% Palm Kernel Diet","EE",NA,TRUE,FALSE
"800","HK0098","10% Palm Kernel Diet","GE",38.59,TRUE,FALSE
"801","HK0098","20% Mango Diet","CP",410.2,TRUE,FALSE
"802","HK0098","20% Mango Diet","NDF",NA,TRUE,FALSE
"803","HK0098","20% Mango Diet","Ash",77.8,TRUE,FALSE
"804","HK0098","20% Mango Diet","EE",NA,TRUE,FALSE
"805","HK0098","20% Mango Diet","GE",39.9,TRUE,FALSE
"806","HK0098","20% Palm Kernel Diet","CP",413.9,TRUE,FALSE
"807","HK0098","20% Palm Kernel Diet","NDF",NA,TRUE,FALSE
"808","HK0098","20% Palm Kernel Diet","Ash",79.3,TRUE,FALSE
"809","HK0098","20% Palm Kernel Diet","EE",NA,TRUE,FALSE
"810","HK0098","20% Palm Kernel Diet","GE",39.03,TRUE,FALSE
"811","HK0098","30% Mango Diet","CP",411.4,TRUE,FALSE
"812","HK0098","30% Mango Diet","NDF",NA,TRUE,FALSE
"813","HK0098","30% Mango Diet","Ash",79,TRUE,FALSE
"814","HK0098","30% Mango Diet","EE",NA,TRUE,FALSE
"815","HK0098","30% Mango Diet","GE",39.61,TRUE,FALSE
"816","HK0098","30% Palm Kernel Diet","CP",414.5,TRUE,FALSE
"817","HK0098","30% Palm Kernel Diet","NDF",NA,TRUE,FALSE
"818","HK0098","30% Palm Kernel Diet","Ash",80.1,TRUE,FALSE
"819","HK0098","30% Palm Kernel Diet","EE",NA,TRUE,FALSE
"820","HK0098","30% Palm Kernel Diet","GE",39.41,TRUE,FALSE
"821","HK0098","Control Diet","CP",405,TRUE,FALSE
"822","HK0098","Control Diet","NDF",NA,TRUE,FALSE
"823","HK0098","Control Diet","Ash",73.4,TRUE,FALSE
"824","HK0098","Control Diet","EE",NA,TRUE,FALSE
"825","HK0098","Control Diet","GE",38.15,TRUE,FALSE
"826","HK0099","0% Palm Kernel Meal","CP",579,TRUE,FALSE
"827","HK0099","0% Palm Kernel Meal","NDF",NA,TRUE,FALSE
"828","HK0099","0% Palm Kernel Meal","Ash",64.6,TRUE,FALSE
"829","HK0099","0% Palm Kernel Meal","EE",NA,TRUE,FALSE
"830","HK0099","0% Palm Kernel Meal","GE",NA,TRUE,FALSE
"831","HK0099","10% Palm Kernel Meal","CP",283.4,TRUE,FALSE
"832","HK0099","10% Palm Kernel Meal","NDF",NA,TRUE,FALSE
"833","HK0099","10% Palm Kernel Meal","Ash",42.9,TRUE,FALSE
"834","HK0099","10% Palm Kernel Meal","EE",NA,TRUE,FALSE
"835","HK0099","10% Palm Kernel Meal","GE",NA,TRUE,FALSE
"836","HK0099","15% Palm Kernel Meal","CP",285.6,TRUE,FALSE
"837","HK0099","15% Palm Kernel Meal","NDF",NA,TRUE,FALSE
"838","HK0099","15% Palm Kernel Meal","Ash",60.5,TRUE,FALSE
"839","HK0099","15% Palm Kernel Meal","EE",NA,TRUE,FALSE
