"","B.Code","A.Level.Name","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","P.Product","is_entire_diet","is_group","T.Animals","Out.Unit.Animals","Out.Unit.Time","Out.Unit.Amount","Out.WG.Start","Out.WG.Unit","ED_item_clean"
"2042","JO1026","T3 PH100% 1HB","Entire Diet","Entire Diet",0.531,10.6,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",15.6,"kg","entire diet"
"2043","JO1026","T3 PH100% 1HB","Natural Pasture","Natural Pasture||Chopping",0.221,9.07,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",15.6,"kg","natural pasture"
"2044","JO1026","T3 PH100% 1HB","Noug Cake;Wheat Bran","Noug Cake;Wheat Bran",0.31,1.2,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",15.6,"kg","noug cake;wheat bran"
"2045","JO1026","T4 PH100% 948HO","Entire Diet","Entire Diet",0.553,10.6,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",14.5,"kg","entire diet"
"2046","JO1026","T4 PH100% 948HO","Natural Pasture","Natural Pasture||Chopping",0.245,9.07,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",14.5,"kg","natural pasture"
"2047","JO1026","T4 PH100% 948HO","Noug Cake;Wheat Bran","Noug Cake;Wheat Bran",0.308,1.2,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",14.5,"kg","noug cake;wheat bran"
"2048","JO1026","T5 PH100% 250HB 237HO 150CM","Entire Diet","Entire Diet",0.566,10.6,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",15.7,"kg","entire diet"
"2049","JO1026","T5 PH100% 250HB 237HO 150CM","Natural Pasture","Natural Pasture||Chopping",0.225,9.07,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",15.7,"kg","natural pasture"
"2050","JO1026","T5 PH100% 250HB 237HO 150CM","Noug Cake;Wheat Bran","Noug Cake;Wheat Bran",0.341,1.2,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",15.7,"kg","noug cake;wheat bran"
"2051","JO1027","100C","Entire Diet","Entire Diet",0.742,3.96,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",21.1,"kg","entire diet"
"2052","JO1027","100C","Oat-Vetch Dried","Oat-Vetch||Chopping||Drying||Harvetsed at 50% flowering stage",0,3.98,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.1,"kg","oat-vetch dried"
"2053","JO1027","100C","Pennisetum pedicellatum","Pennisetum pedicellatum||Chopping||Fresh",0.44,0.93,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.1,"kg","pennisetum pedicellatum"
"2054","JO1027","100C","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.303,0,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.1,"kg","wheat bran;noug cake"
"2055","JO1027","100OV","Entire Diet","Entire Diet",0.691,3.96,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",21.2,"kg","entire diet"
"2056","JO1027","100OV","Oat-Vetch Dried","Oat-Vetch||Chopping||Drying||Harvetsed at 50% flowering stage",0.256,3.98,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.2,"kg","oat-vetch dried"
"2057","JO1027","100OV","Pennisetum pedicellatum","Pennisetum pedicellatum||Chopping||Fresh",0.435,0.93,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.2,"kg","pennisetum pedicellatum"
"2058","JO1027","100OV","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0,0,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.2,"kg","wheat bran;noug cake"
"2059","JO1027","33C 67OV","Entire Diet","Entire Diet",0.731,3.96,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",20.9,"kg","entire diet"
"2060","JO1027","33C 67OV","Oat-Vetch Dried","Oat-Vetch||Chopping||Drying||Harvetsed at 50% flowering stage",0.184,3.98,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",20.9,"kg","oat-vetch dried"
"2061","JO1027","33C 67OV","Pennisetum pedicellatum","Pennisetum pedicellatum||Chopping||Fresh",0.44,0.93,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",20.9,"kg","pennisetum pedicellatum"
"2062","JO1027","33C 67OV","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.107,0,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",20.9,"kg","wheat bran;noug cake"
"2063","JO1027","67C 33OV","Entire Diet","Entire Diet",0.737,3.96,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",21,"kg","entire diet"
"2064","JO1027","67C 33OV","Oat-Vetch Dried","Oat-Vetch||Chopping||Drying||Harvetsed at 50% flowering stage",0.092,3.98,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21,"kg","oat-vetch dried"
"2065","JO1027","67C 33OV","Pennisetum pedicellatum","Pennisetum pedicellatum||Chopping||Fresh",0.441,0.93,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21,"kg","pennisetum pedicellatum"
"2066","JO1027","67C 33OV","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.205,0,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21,"kg","wheat bran;noug cake"
"2067","JO1028","T1 Feed","Entire Diet","Entire Diet",0.44423,4.342,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",32.76,"kg","entire diet"
"2068","JO1028","T1 Feed","Unspecified Grass","Unspecified Grass",0.61345,2.213,"Feed Intake",NA,FALSE,NA,10,"individual","day","kg",32.76,"kg","unspecified grass"
"2069","JO1028","T2 Feed","Entire Diet","Entire Diet",0.46722,4.342,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",32.77,"kg","entire diet"
"2070","JO1028","T2 Feed","Unspecified Grass","Unspecified Grass",0.61054,2.213,"Feed Intake",NA,FALSE,NA,10,"individual","day","kg",32.77,"kg","unspecified grass"
"2071","JO1028","T3 Feed","Entire Diet","Entire Diet",0.49254,4.342,"Feed Intake",NA,TRUE,NA,10,"individual","day","kg",32.91,"kg","entire diet"
"2072","JO1028","T3 Feed","Unspecified Grass","Unspecified Grass",0.63134,2.213,"Feed Intake",NA,FALSE,NA,10,"individual","day","kg",32.91,"kg","unspecified grass"
"2073","JO1029","Feed 1","Natural Pasture","Natural Pasture",11.2,1.1,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25.6,NA,"natural pasture"
"2074","JO1029","Feed 1","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling",7.55,0.27,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25.6,NA,"wheat bran;dairy meal;noug cake;salt;maize grain||milling"
"2075","JO1029","Feed 2","Natural Pasture","Natural Pasture",9.5,1.1,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25.2,NA,"natural pasture"
"2076","JO1029","Feed 2","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling",6.28,0.27,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25.2,NA,"wheat bran;dairy meal;noug cake;salt;maize grain||milling"
"2077","JO1029","Feed 3","Natural Pasture","Natural Pasture",9.3,1.1,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25,NA,"natural pasture"
"2078","JO1029","Feed 3","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling",5.83,0.27,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25,NA,"wheat bran;dairy meal;noug cake;salt;maize grain||milling"
"2079","JO1029","Feed 4","Natural Pasture","Natural Pasture",10.4,1.1,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25.3,NA,"natural pasture"
"2080","JO1029","Feed 4","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling","Wheat Bran;Dairy Meal;Noug Cake;Salt;Maize Grain||Milling",8.2,0.27,"Feed Intake",NA,FALSE,NA,6,"individual","day","kg",25.3,NA,"wheat bran;dairy meal;noug cake;salt;maize grain||milling"
"2081","JO1030","Diet A","Entire Diet","Entire Diet",0.9,0.02,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",20,"kg","entire diet"
"2082","JO1030","Diet B","Entire Diet","Entire Diet",0.96,0.02,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",20.25,"kg","entire diet"
"2083","JO1030","Diet C","Entire Diet","Entire Diet",1,0.02,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",20,"kg","entire diet"
"2084","JO1031","GF","Entire Diet","Entire Diet",0.6056,NA,"Feed Intake",NA,TRUE,NA,3,"individual","day","kg",13.6,"kg","entire diet"
"2085","JO1031","GF","Lantana camara Leaves Dried Ground","Lantana camara leaves||Grinding||Drying",0.3688,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","lantana camara leaves dried ground"
"2086","JO1031","GF","Natural Pasture Dried","Natural Pasture||Drying",0.2368,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","natural pasture dried"
"2087","JO1031","LC 10%","Entire Diet","Entire Diet",0.5165,NA,"Feed Intake",NA,TRUE,NA,3,"individual","day","kg",13.6,"kg","entire diet"
"2088","JO1031","LC 10%","Lantana camara Leaves Dried Ground","Lantana camara leaves||Grinding||Drying",0.2837,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","lantana camara leaves dried ground"
"2089","JO1031","LC 10%","Natural Pasture Dried","Natural Pasture||Drying",0.2208,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","natural pasture dried"
"2090","JO1031","LC 15%","Entire Diet","Entire Diet",0.4056,NA,"Feed Intake",NA,TRUE,NA,3,"individual","day","kg",13.6,"kg","entire diet"
"2091","JO1031","LC 15%","Lantana camara Leaves Dried Ground","Lantana camara leaves||Grinding||Drying",0.1515,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","lantana camara leaves dried ground"
"2092","JO1031","LC 15%","Natural Pasture Dried","Natural Pasture||Drying",0.2328,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","natural pasture dried"
"2093","JO1031","LC 20%","Entire Diet","Entire Diet",0.3825,NA,"Feed Intake",NA,TRUE,NA,3,"individual","day","kg",13.6,"kg","entire diet"
"2094","JO1031","LC 20%","Lantana camara Leaves Dried Ground","Lantana camara leaves||Grinding||Drying",0.1515,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","lantana camara leaves dried ground"
"2095","JO1031","LC 20%","Natural Pasture Dried","Natural Pasture||Drying",0.254,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","natural pasture dried"
"2096","JO1031","LC 25%","Entire Diet","Entire Diet",0.3448,NA,"Feed Intake",NA,TRUE,NA,3,"individual","day","kg",13.6,"kg","entire diet"
"2097","JO1031","LC 25%","Lantana camara Leaves Dried Ground","Lantana camara leaves||Grinding||Drying",0.1249,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","lantana camara leaves dried ground"
"2098","JO1031","LC 25%","Natural Pasture Dried","Natural Pasture||Drying",0.2309,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","natural pasture dried"
"2099","JO1031","LC 5%","Entire Diet","Entire Diet",0.617,NA,"Feed Intake",NA,TRUE,NA,3,"individual","day","kg",13.6,"kg","entire diet"
"2100","JO1031","LC 5%","Lantana camara Leaves Dried Ground","Lantana camara leaves||Grinding||Drying",0.3505,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","lantana camara leaves dried ground"
"2101","JO1031","LC 5%","Natural Pasture Dried","Natural Pasture||Drying",0.2665,NA,"Feed Intake",NA,FALSE,NA,3,"individual","day","kg",13.6,"kg","natural pasture dried"
"2102","JO1032","Diet WS40","Entire Diet","Entire Diet",7.38,0.14,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",97.39,"kg","entire diet"
"2103","JO1032","Diet WS60","Entire Diet","Entire Diet",7.03,0.14,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",82.71,"kg","entire diet"
"2104","JO1032","Diet WS80","Entire Diet","Entire Diet",6.91,0.14,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",9.25,"kg","entire diet"
"2105","JO1033","Feed 1","Chloris gayana||Chopping||Drying; Wheat Bran","Chloris gayana||Chopping||Drying; Wheat Bran",0.5575,25.12,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",19.91,"kg","chloris gayana||chopping||drying; wheat bran"
"2106","JO1033","Feed 1","Chloris gayana||Chopping||Drying;Wheat Bran","Chloris gayana||Chopping||Drying;Wheat Bran",32.66,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",19.91,"kg","chloris gayana||chopping||drying;wheat bran"
"2107","JO1033","Feed 1","Entire Diet","Entire Diet",0.495759,0.07,"Feed Intake",NA,TRUE,NA,7,NA,NA,"kg",19.91,"kg","entire diet"
"2108","JO1033","Feed 1","Lablab purpureus Haulm Dried","Lablab haulm||Chopping||Drying",0,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",19.91,"kg","lablab purpureus haulm dried"
"2109","JO1033","Feed 1","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying",18,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",19.91,"kg","lablab haulm||chopping||drying;wheat bran;pigeon pea||chopping||drying"
"2110","JO1033","Feed 1","Pigeon Pea Dried","Pigeon Pea||Chopping||Drying",0,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",19.91,"kg","pigeon pea dried"
"2111","JO1033","Feed 1","Wheat Bran","Wheat Bran",18,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",19.91,"kg","wheat bran"
"2112","JO1033","Feed 2","Chloris gayana||Chopping||Drying; Wheat Bran","Chloris gayana||Chopping||Drying; Wheat Bran",0.85525,25.12,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.42,"kg","chloris gayana||chopping||drying; wheat bran"
"2113","JO1033","Feed 2","Chloris gayana||Chopping||Drying;Wheat Bran","Chloris gayana||Chopping||Drying;Wheat Bran",30.51,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.42,"kg","chloris gayana||chopping||drying;wheat bran"
"2114","JO1033","Feed 2","Entire Diet","Entire Diet",0.63302,0.07,"Feed Intake",NA,TRUE,NA,7,NA,NA,"kg",20.42,"kg","entire diet"
"2115","JO1033","Feed 2","Lablab purpureus Haulm Dried","Lablab haulm||Chopping||Drying",28.08,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.42,"kg","lablab purpureus haulm dried"
"2116","JO1033","Feed 2","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying",46.08,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.42,"kg","lablab haulm||chopping||drying;wheat bran;pigeon pea||chopping||drying"
"2117","JO1033","Feed 2","Pigeon Pea Dried","Pigeon Pea||Chopping||Drying",0,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.42,"kg","pigeon pea dried"
"2118","JO1033","Feed 2","Wheat Bran","Wheat Bran",18,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.42,"kg","wheat bran"
"2119","JO1033","Feed 3","Chloris gayana||Chopping||Drying; Wheat Bran","Chloris gayana||Chopping||Drying; Wheat Bran",0.8694,25.12,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.058,"kg","chloris gayana||chopping||drying; wheat bran"
"2120","JO1033","Feed 3","Chloris gayana||Chopping||Drying;Wheat Bran","Chloris gayana||Chopping||Drying;Wheat Bran",29.61,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.058,"kg","chloris gayana||chopping||drying;wheat bran"
"2121","JO1033","Feed 3","Entire Diet","Entire Diet",0.6579024,0.07,"Feed Intake",NA,TRUE,NA,7,NA,NA,"kg",20.058,"kg","entire diet"
"2122","JO1033","Feed 3","Lablab purpureus Haulm Dried","Lablab haulm||Chopping||Drying",0,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.058,"kg","lablab purpureus haulm dried"
"2123","JO1033","Feed 3","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying",48.6,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.058,"kg","lablab haulm||chopping||drying;wheat bran;pigeon pea||chopping||drying"
"2124","JO1033","Feed 3","Pigeon Pea Dried","Pigeon Pea||Chopping||Drying",30.6,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.058,"kg","pigeon pea dried"
"2125","JO1033","Feed 3","Wheat Bran","Wheat Bran",18,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20.058,"kg","wheat bran"
"2126","JO1033","Feed 4","Chloris gayana||Chopping||Drying; Wheat Bran","Chloris gayana||Chopping||Drying; Wheat Bran",0.8464,25.12,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20,"kg","chloris gayana||chopping||drying; wheat bran"
"2127","JO1033","Feed 4","Chloris gayana||Chopping||Drying;Wheat Bran","Chloris gayana||Chopping||Drying;Wheat Bran",26.9,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20,"kg","chloris gayana||chopping||drying;wheat bran"
"2128","JO1033","Feed 4","Entire Diet","Entire Diet",0.652,0.07,"Feed Intake",NA,TRUE,NA,7,NA,NA,"kg",20,"kg","entire diet"
"2129","JO1033","Feed 4","Lablab purpureus Haulm Dried","Lablab haulm||Chopping||Drying",0,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20,"kg","lablab purpureus haulm dried"
"2130","JO1033","Feed 4","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying","Lablab haulm||Chopping||Drying;Wheat Bran;Pigeon Pea||Chopping||Drying",49.68,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20,"kg","lablab haulm||chopping||drying;wheat bran;pigeon pea||chopping||drying"
"2131","JO1033","Feed 4","Pigeon Pea Dried","Pigeon Pea||Chopping||Drying",31.68,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20,"kg","pigeon pea dried"
"2132","JO1033","Feed 4","Wheat Bran","Wheat Bran",18,NA,"Feed Intake",NA,FALSE,NA,7,"individual","day","kg",20,"kg","wheat bran"
"2133","JO1034","Control Feed","Baobab seed meal||Fermentation||Drying;Palm Kernel Cake||Drying","Baobab seed meal||Fermentation||Drying;Palm Kernel Cake||Drying",0.44432,6.73,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",7.5875,"kg","baobab seed meal||fermentation||drying;palm kernel cake||drying"
"2134","JO1034","Control Feed","Entire Diet","Entire Diet",0.09982,14.35,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",7.5875,"kg","entire diet"
"2135","JO1034","PBb 15 Feed","Baobab seed meal||Fermentation||Drying;Palm Kernel Cake||Drying","Baobab seed meal||Fermentation||Drying;Palm Kernel Cake||Drying",0.43932,6.73,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",7.76,"kg","baobab seed meal||fermentation||drying;palm kernel cake||drying"
"2136","JO1034","PBb 15 Feed","Entire Diet","Entire Diet",0.13111,14.35,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",7.76,"kg","entire diet"
"2137","JO1034","WBb 15 Feed","Baobab seed meal||Fermentation||Drying;Palm Kernel Cake||Drying","Baobab seed meal||Fermentation||Drying;Palm Kernel Cake||Drying",0.44822,6.73,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",7.5725,"kg","baobab seed meal||fermentation||drying;palm kernel cake||drying"
"2138","JO1034","WBb 15 Feed","Entire Diet","Entire Diet",0.17836,14.35,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",7.5725,"kg","entire diet"
"2139","JO1036","Feed 1","Entire Diet","Entire Diet",0.552,21.5,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",17.12,"kg","entire diet"
"2140","JO1036","Feed 1","Millet Straw","Millet Straw",0.552,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.12,"kg","millet straw"
"2141","JO1036","Feed 1","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0,0,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.12,"kg","wheat bran;noug cake"
"2142","JO1036","Feed 2","Entire Diet","Entire Diet",0.889,21.5,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",17.4,"kg","entire diet"
"2143","JO1036","Feed 2","Millet Straw","Millet Straw",0.489,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.4,"kg","millet straw"
"2144","JO1036","Feed 2","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.4,0,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.4,"kg","wheat bran;noug cake"
"2145","JO1036","Feed 3","Entire Diet","Entire Diet",0.907,21.5,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",17.4,"kg","entire diet"
"2146","JO1036","Feed 3","Millet Straw","Millet Straw",0.507,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.4,"kg","millet straw"
"2147","JO1036","Feed 3","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.4,0,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.4,"kg","wheat bran;noug cake"
"2148","JO1036","Feed 4","Entire Diet","Entire Diet",0.872,21.5,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",17.6,"kg","entire diet"
"2149","JO1036","Feed 4","Millet Straw","Millet Straw",0.472,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.6,"kg","millet straw"
"2150","JO1036","Feed 4","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.4,0,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.6,"kg","wheat bran;noug cake"
"2151","JO1036","Feed 5","Entire Diet","Entire Diet",0.851,21.5,"Feed Intake",NA,TRUE,NA,5,"individual","day","kg",17.5,"kg","entire diet"
"2152","JO1036","Feed 5","Millet Straw","Millet Straw",0.451,21.5,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.5,"kg","millet straw"
"2153","JO1036","Feed 5","Wheat Bran;Noug Cake","Wheat Bran;Noug Cake",0.4,0,"Feed Intake",NA,FALSE,NA,5,"individual","day","kg",17.5,"kg","wheat bran;noug cake"
"2154","JO1037","0gFSF/KG Feed","Entire Diet","Entire Diet",0.48,13.2,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",19.8,"kg","entire diet"
"2155","JO1037","20gFSF/KG Feed","Entire Diet","Entire Diet",0.495,13.2,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",19.8,"kg","entire diet"
"2156","JO1037","40gFSF/KG Feed","Entire Diet","Entire Diet",0.63,13.2,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",19.8,"kg","entire diet"
"2157","JO1037","60gFSF/KG Feed","Entire Diet","Entire Diet",0.588,13.2,"Feed Intake",NA,TRUE,NA,6,"individual","day","kg",19.8,"kg","entire diet"
"2158","JO1038","Feed 1","Brewers By-Product;Groundnut Cake;Pea Seed Hull","Brewers By-Product;Groundnut Cake;Pea Seed Hull",0.05,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.6,"kg","brewers by-product;groundnut cake;pea seed hull"
"2159","JO1038","Feed 1","Entire Diet","Entire Diet",0.705,29.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",21.6,"kg","entire diet"
"2160","JO1038","Feed 1","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying",0.655,29.78,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.6,"kg","eragotris tremula||chopping||drying;cynadon dactylon||chopping||drying;sporobolus natalensis||chopping||drying;pennisetum spp||chopping||drying"
"2161","JO1038","Feed 2","Brewers By-Product;Groundnut Cake;Pea Seed Hull","Brewers By-Product;Groundnut Cake;Pea Seed Hull",0.5,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.9,"kg","brewers by-product;groundnut cake;pea seed hull"
"2162","JO1038","Feed 2","Entire Diet","Entire Diet",0.948,29.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",21.9,"kg","entire diet"
"2163","JO1038","Feed 2","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying",0.448,29.78,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",21.9,"kg","eragotris tremula||chopping||drying;cynadon dactylon||chopping||drying;sporobolus natalensis||chopping||drying;pennisetum spp||chopping||drying"
"2164","JO1038","Feed 3","Brewers By-Product;Groundnut Cake;Pea Seed Hull","Brewers By-Product;Groundnut Cake;Pea Seed Hull",0.5,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",22.7,"kg","brewers by-product;groundnut cake;pea seed hull"
"2165","JO1038","Feed 3","Entire Diet","Entire Diet",0.935,29.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",22.7,"kg","entire diet"
"2166","JO1038","Feed 3","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying",0.435,29.78,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",22.7,"kg","eragotris tremula||chopping||drying;cynadon dactylon||chopping||drying;sporobolus natalensis||chopping||drying;pennisetum spp||chopping||drying"
"2167","JO1038","Feed 4","Brewers By-Product;Groundnut Cake;Pea Seed Hull","Brewers By-Product;Groundnut Cake;Pea Seed Hull",0.5,NA,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",22.2,"kg","brewers by-product;groundnut cake;pea seed hull"
"2168","JO1038","Feed 4","Entire Diet","Entire Diet",0.985,29.78,"Feed Intake",NA,TRUE,NA,4,"individual","day","kg",22.2,"kg","entire diet"
"2169","JO1038","Feed 4","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying","Eragotris tremula||Chopping||Drying;Cynadon dactylon||Chopping||Drying;Sporobolus natalensis||Chopping||Drying;Pennisetum spp||Chopping||Drying",0.485,29.78,"Feed Intake",NA,FALSE,NA,4,"individual","day","kg",22.2,"kg","eragotris tremula||chopping||drying;cynadon dactylon||chopping||drying;sporobolus natalensis||chopping||drying;pennisetum spp||chopping||drying"
